Year,GeoAreaName,Name of international institution,Value
2000,Albania,WTO,0.71429
2000,Albania,IMF,0.5618
2000,Albania,IFC,0.57471
2005,Albania,IFC,0.5618
2005,Albania,UNGA,0.52356
2005,Albania,IBRD,0.54348
2005,Albania,WTO,0.67114
2005,Albania,ECOSOC,1.85185
2005,Albania,IMF,0.55249
2010,Albania,IBRD,0.53476
2010,Liechtenstein,UNGA,0.52083
2010,Liechtenstein,ECOSOC,1.85185
2010,Liechtenstein,WTO,0.65359
2015,Liechtenstein,WTO,0.625
2015,Liechtenstein,UNGA,0.51813
2016,Liechtenstein,WTO,0.61728
2016,Liechtenstein,UNGA,0.51813
2017,Liechtenstein,UNGA,0.51813
2017,Liechtenstein,WTO,0.60976
2018,Liechtenstein,WTO,0.60976
2018,Liechtenstein,UNGA,0.51813
2017,Bulgaria,WTO,0.60976
2017,Bulgaria,UNGA,0.51813
2017,Bulgaria,IBRD,0.5291
2018,Bulgaria,WTO,0.60976
2018,Bulgaria,IFC,0.54348
2018,Bulgaria,IMF,0.5291
2018,Bulgaria,IBRD,0.5291
2018,Bulgaria,UNGA,0.51813
2019,Bulgaria,IMF,0.5291
2019,Bulgaria,IFC,0.5435
2019,Bulgaria,UNGA,0.51813
2010,Albania,WTO,0.65359
2010,Albania,IFC,0.54945
2010,Albania,IMF,0.54945
2010,Albania,UNGA,0.52083
2015,Albania,IFC,0.54348
2015,Albania,WTO,0.625
2015,Albania,UNGA,0.51813
2015,Albania,IMF,0.53191
2015,Albania,ECOSOC,1.85185
2015,Albania,IBRD,0.53191
2016,Albania,IBRD,0.53191
2019,Liechtenstein,UNGA,0.51813
2019,Liechtenstein,WTO,0.60976
2020,Liechtenstein,UNGA,0.51813
2020,Liechtenstein,WTO,0.60976
2021,Liechtenstein,UNGA,0.51813
2021,Liechtenstein,WTO,0.60976
2000,Lithuania,UNGA,0.5291
2000,Lithuania,IBRD,0.54945
2000,Lithuania,IMF,0.5618
2000,Lithuania,IFC,0.57471
2005,Lithuania,IFC,0.5618
2016,Albania,UNGA,0.51813
2016,Albania,WTO,0.61728
2016,Albania,IFC,0.54348
2016,Albania,IMF,0.53191
2017,Albania,IFC,0.54348
2017,Albania,UNGA,0.51813
2017,Albania,WTO,0.60976
2017,Albania,IBRD,0.5291
2017,Albania,IMF,0.5291
2018,Albania,IBRD,0.5291
2018,Albania,WTO,0.60976
2019,Bulgaria,WTO,0.60976
2019,Bulgaria,IBRD,0.5291
2020,Bulgaria,UNGA,0.51813
2020,Bulgaria,WTO,0.60976
2020,Bulgaria,IFC,0.54054
2020,Bulgaria,IBRD,0.5291
2020,Bulgaria,IMF,0.5291
2021,Bulgaria,WTO,0.60976
2021,Bulgaria,IMF,0.52632
2021,Bulgaria,UNGA,0.51813
2021,Bulgaria,ECOSOC,1.85185185185185
2005,Lithuania,IBRD,0.54348
2005,Lithuania,WTO,0.67114
2005,Lithuania,UNGA,0.52356
2005,Lithuania,IMF,0.55249
2005,Lithuania,ECOSOC,1.85185
2010,Lithuania,IMF,0.54945
2010,Lithuania,UNGA,0.52083
2010,Lithuania,IBRD,0.53476
2010,Lithuania,IFC,0.54945
2010,Lithuania,WTO,0.65359
2015,Lithuania,IBRD,0.53191
2018,Albania,UNGA,0.51813
2018,Albania,IFC,0.54348
2018,Albania,IMF,0.5291
2019,Albania,IMF,0.5291
2019,Albania,IFC,0.5435
2019,Albania,WTO,0.60976
2019,Albania,UNGA,0.51813
2019,Albania,IBRD,0.5291
2020,Albania,UNGA,0.51813
2020,Albania,WTO,0.60976
2020,Albania,IFC,0.54054
2021,Bulgaria,IFC,0.54054
2021,Bulgaria,IBRD,0.5291
2000,Belarus,IMF,0.5618
2000,Belarus,IFC,0.57471
2000,Belarus,IBRD,0.54945
2000,Belarus,ECOSOC,1.85185
2000,Belarus,UNGA,0.5291
2005,Belarus,IBRD,0.54348
2005,Belarus,IFC,0.5618
2005,Belarus,UNGA,0.52356
2020,Albania,IBRD,0.5291
2020,Albania,IMF,0.5291
2021,Albania,IFC,0.54054
2021,Albania,IBRD,0.5291
2021,Albania,IMF,0.52632
2021,Albania,WTO,0.60976
2021,Albania,UNGA,0.51813
2000,Azerbaijan,IMF,0.5618
2000,Azerbaijan,IFC,0.57471
2000,Azerbaijan,IBRD,0.54945
2000,Azerbaijan,ADB,1.6949
2015,Lithuania,IMF,0.53191
2015,Lithuania,UNGA,0.51813
2015,Lithuania,UNSC,6.66667
2015,Lithuania,WTO,0.625
2015,Lithuania,IFC,0.54348
2016,Lithuania,IBRD,0.53191
2016,Lithuania,WTO,0.61728
2016,Lithuania,IMF,0.53191
2016,Lithuania,IFC,0.54348
2016,Lithuania,UNGA,0.51813
2017,Lithuania,WTO,0.60976
2005,Belarus,IMF,0.55249
2010,Belarus,IFC,0.54945
2010,Belarus,IBRD,0.53476
2010,Belarus,UNGA,0.52083
2010,Belarus,IMF,0.54945
2015,Belarus,IMF,0.53191
2015,Belarus,IBRD,0.53191
2015,Belarus,UNGA,0.51813
2015,Belarus,IFC,0.54348
2016,Belarus,IFC,0.54348
2016,Belarus,IMF,0.53191
2000,Azerbaijan,UNGA,0.5291
2005,Azerbaijan,UNGA,0.52356
2005,Azerbaijan,ADB,1.5625
2005,Azerbaijan,ECOSOC,1.85185
2005,Azerbaijan,IMF,0.55249
2005,Azerbaijan,IBRD,0.54348
2005,Azerbaijan,IFC,0.5618
2010,Azerbaijan,IBRD,0.53476
2010,Azerbaijan,UNGA,0.52083
2010,Azerbaijan,IMF,0.54945
2017,Lithuania,UNGA,0.51813
2017,Lithuania,IMF,0.5291
2017,Lithuania,IFC,0.54348
2017,Lithuania,IBRD,0.5291
2018,Lithuania,IMF,0.5291
2018,Lithuania,WTO,0.60976
2018,Lithuania,UNGA,0.51813
2018,Lithuania,IBRD,0.5291
2018,Lithuania,IFC,0.54348
2019,Lithuania,UNGA,0.51813
2019,Lithuania,IMF,0.5291
2016,Belarus,UNGA,0.51813
2016,Belarus,IBRD,0.53191
2017,Belarus,UNGA,0.51813
2017,Belarus,IBRD,0.5291
2017,Belarus,IMF,0.5291
2017,Belarus,IFC,0.54348
2018,Belarus,IFC,0.54348
2018,Belarus,IMF,0.5291
2018,Belarus,IBRD,0.5291
2018,Belarus,ECOSOC,1.8519
2010,Azerbaijan,ADB,1.4925
2010,Azerbaijan,IFC,0.54945
2015,Azerbaijan,ADB,1.4925
2015,Azerbaijan,IBRD,0.53191
2015,Azerbaijan,IMF,0.53191
2015,Azerbaijan,UNGA,0.51813
2015,Azerbaijan,IFC,0.54348
2016,Azerbaijan,IFC,0.54348
2016,Azerbaijan,IMF,0.53191
2016,Azerbaijan,UNGA,0.51813
2016,Azerbaijan,IBRD,0.53191
2019,Lithuania,IFC,0.5435
2019,Lithuania,IBRD,0.5291
2019,Lithuania,WTO,0.60976
2020,Lithuania,UNGA,0.51813
2020,Lithuania,IFC,0.54054
2020,Lithuania,IBRD,0.5291
2020,Lithuania,IMF,0.5291
2020,Lithuania,WTO,0.60976
2021,Lithuania,IMF,0.52632
2021,Lithuania,IBRD,0.5291
2021,Lithuania,IFC,0.54054
2018,Belarus,UNGA,0.51813
2019,Belarus,ECOSOC,1.85185
2019,Belarus,IBRD,0.5291
2019,Belarus,UNGA,0.51813
2019,Belarus,IMF,0.5291
2019,Belarus,IFC,0.5435
2020,Belarus,IFC,0.54054
2020,Belarus,IBRD,0.5291
2020,Belarus,IMF,0.5291
2020,Belarus,UNGA,0.51813
2020,Belarus,ECOSOC,1.85185
2016,Azerbaijan,ADB,1.4925
2017,Azerbaijan,ADB,1.4925
2017,Azerbaijan,ECOSOC,1.85185185185185
2017,Azerbaijan,UNGA,0.51813
2017,Azerbaijan,IBRD,0.5291
2017,Azerbaijan,IMF,0.5291
2017,Azerbaijan,IFC,0.54348
2018,Azerbaijan,IFC,0.54348
2018,Azerbaijan,IMF,0.5291
2018,Azerbaijan,IBRD,0.5291
2018,Azerbaijan,ECOSOC,1.8519
2021,Lithuania,UNGA,0.51813
2021,Lithuania,WTO,0.60976
2000,Luxembourg,IBRD,0.54945
2000,Luxembourg,IMF,0.5618
2000,Luxembourg,IFC,0.57471
2000,Luxembourg,WTO,0.71429
2000,Luxembourg,UNGA,0.5291
2005,Luxembourg,IFC,0.5618
2005,Luxembourg,IBRD,0.54348
2005,Luxembourg,WTO,0.67114
2005,Luxembourg,UNGA,0.52356
2018,Azerbaijan,ADB,1.4925
2018,Azerbaijan,UNGA,0.51813
2019,Azerbaijan,ECOSOC,1.85185
2019,Azerbaijan,UNGA,0.51813
2019,Azerbaijan,IMF,0.5291
2019,Azerbaijan,IFC,0.5435
2019,Azerbaijan,ADB,1.47059
2019,Azerbaijan,IBRD,0.5291
2020,Azerbaijan,IFC,0.54054
2020,Azerbaijan,IBRD,0.5291
2005,Luxembourg,IMF,0.55249
2005,Luxembourg,ADB,1.5625
2010,Luxembourg,IMF,0.54945
2010,Luxembourg,UNGA,0.52083
2010,Luxembourg,IBRD,0.53476
2010,Luxembourg,IFC,0.54945
2010,Luxembourg,WTO,0.65359
2010,Luxembourg,ADB,1.4925
2014,Luxembourg,AFDB,1.26582
2015,Luxembourg,AFDB,1.25
2015,Luxembourg,ADB,1.4925
2021,Belarus,UNGA,0.51813
2021,Belarus,IMF,0.52632
2021,Belarus,IFC,0.54054
2021,Belarus,IBRD,0.5291
2000,Croatia,IMF,0.5618
2000,Croatia,IFC,0.57471
2000,Croatia,ECOSOC,1.85185
2000,Croatia,IBRD,0.54945
2000,Croatia,IADB,2.17391
2000,Croatia,UNGA,0.5291
2000,Croatia,WTO,0.71429
2015,Luxembourg,IMF,0.53191
2015,Luxembourg,IBRD,0.53191
2015,Luxembourg,IFC,0.54348
2015,Luxembourg,UNGA,0.51813
2015,Luxembourg,WTO,0.625
2016,Luxembourg,IFC,0.54348
2016,Luxembourg,WTO,0.61728
2016,Luxembourg,AFDB,1.25
2016,Luxembourg,ADB,1.4925
2016,Luxembourg,IBRD,0.53191
2016,Luxembourg,UNGA,0.51813
2020,Azerbaijan,IMF,0.5291
2020,Azerbaijan,UNGA,0.51813
2020,Azerbaijan,ADB,1.47059
2021,Azerbaijan,UNGA,0.51813
2021,Azerbaijan,IMF,0.52632
2021,Azerbaijan,IFC,0.54054
2021,Azerbaijan,IBRD,0.5291
2000,Austria,IBRD,0.54945
2000,Austria,IADB,2.17391
2000,Austria,WTO,0.71429
2000,Austria,UNGA,0.5291
2005,Croatia,WTO,0.67114
2005,Croatia,IMF,0.55249
2005,Croatia,IFC,0.5618
2005,Croatia,UNGA,0.52356
2005,Croatia,IBRD,0.54348
2005,Croatia,IADB,2.12766
2010,Croatia,IFC,0.54945
2010,Croatia,IMF,0.54945
2010,Croatia,IBRD,0.53476
2010,Croatia,WTO,0.65359
2010,Croatia,UNGA,0.52083
2010,Croatia,IADB,2.08333
2015,Croatia,IFC,0.54348
2015,Croatia,IADB,2.08333
2015,Croatia,UNGA,0.51813
2015,Croatia,IBRD,0.53191
2015,Croatia,IMF,0.53191
2015,Croatia,ECOSOC,1.85185
2015,Croatia,WTO,0.625
2016,Croatia,IFC,0.54348
2016,Croatia,IMF,0.53191
2016,Croatia,WTO,0.61728
2016,Luxembourg,IMF,0.53191
2017,Luxembourg,ADB,1.4925
2017,Luxembourg,AFDB,1.25
2017,Luxembourg,IBRD,0.5291
2017,Luxembourg,IMF,0.5291
2017,Luxembourg,IFC,0.54348
2017,Luxembourg,WTO,0.60976
2017,Luxembourg,UNGA,0.51813
2018,Luxembourg,IMF,0.5291
2018,Luxembourg,IBRD,0.5291
2018,Luxembourg,AFDB,1.25
2018,Luxembourg,ADB,1.4925
2018,Luxembourg,WTO,0.60976
2018,Luxembourg,UNGA,0.51813
2018,Luxembourg,IFC,0.54348
2019,Luxembourg,ADB,1.47059
2019,Luxembourg,ECOSOC,1.85185
2019,Luxembourg,AFDB,1.25
2019,Luxembourg,IBRD,0.5291
2019,Luxembourg,WTO,0.60976
2019,Luxembourg,IMF,0.5291
2019,Luxembourg,IFC,0.5435
2016,Croatia,IBRD,0.53191
2016,Croatia,UNGA,0.51813
2016,Croatia,IADB,2.08333
2017,Croatia,IADB,2.08333
2017,Croatia,IBRD,0.5291
2017,Croatia,UNGA,0.51813
2017,Croatia,WTO,0.60976
2017,Croatia,IMF,0.5291
2017,Croatia,IFC,0.54348
2018,Croatia,WTO,0.60976
2018,Croatia,IBRD,0.5291
2019,Luxembourg,UNGA,0.51813
2020,Luxembourg,IMF,0.5291
2020,Luxembourg,UNGA,0.51813
2020,Luxembourg,ECOSOC,1.85185
2020,Luxembourg,IFC,0.54054
2020,Luxembourg,ADB,1.47058823529412
2020,Luxembourg,WTO,0.60976
2020,Luxembourg,IBRD,0.5291
2021,Luxembourg,IFC,0.54054
2021,Luxembourg,ECOSOC,1.85185185185185
2021,Luxembourg,IBRD,0.5291
2000,Austria,IMF,0.5618
2000,Austria,IFC,0.57471
2000,Austria,ECOSOC,1.85185
2000,Austria,ADB,1.6949
2000,Austria,AFDB,1.2987
2005,Austria,UNGA,0.52356
2005,Austria,IADB,2.12766
2005,Austria,IBRD,0.54348
2005,Austria,WTO,0.67114
2005,Austria,ADB,1.5625
2005,Austria,AFDB,1.2987
2005,Austria,IMF,0.55249
2005,Austria,IFC,0.5618
2010,Austria,ADB,1.4925
2010,Austria,UNGA,0.52083
2010,Austria,IBRD,0.53476
2010,Austria,IADB,2.08333
2010,Austria,UNSC,6.66667
2010,Austria,WTO,0.65359
2010,Austria,IFC,0.54945
2010,Austria,IMF,0.54945
2010,Austria,AFDB,1.2987
2018,Croatia,IADB,2.08333
2018,Croatia,UNGA,0.51813
2018,Croatia,IFC,0.54348
2018,Croatia,IMF,0.5291
2019,Croatia,UNGA,0.51813
2019,Croatia,WTO,0.60976
2019,Croatia,IADB,2.08333
2019,Croatia,IBRD,0.5291
2019,Croatia,IMF,0.5291
2019,Croatia,IFC,0.5435
2020,Croatia,WTO,0.60976
2021,Luxembourg,UNGA,0.51813
2021,Luxembourg,WTO,0.60976
2021,Luxembourg,IMF,0.52632
2000,Malta,WTO,0.71429
2000,Malta,UNGA,0.5291
2000,Malta,IMF,0.5618
2000,Malta,IBRD,0.54945
2005,Malta,IBRD,0.54348
2005,Malta,WTO,0.67114
2005,Malta,UNGA,0.52356
2005,Malta,IMF,0.55249
2014,Austria,AFDB,1.26582
2015,Austria,UNGA,0.51813
2015,Austria,IFC,0.54348
2015,Austria,AFDB,1.25
2015,Austria,ADB,1.4925
2015,Austria,IBRD,0.53191
2015,Austria,IMF,0.53191
2015,Austria,ECOSOC,1.85185
2015,Austria,IADB,2.08333
2015,Austria,WTO,0.625
2016,Austria,IFC,0.54348
2016,Austria,IMF,0.53191
2016,Austria,UNGA,0.51813
2016,Austria,IADB,2.08333
2016,Austria,AFDB,1.25
2016,Austria,IBRD,0.53191
2016,Austria,ADB,1.4925
2016,Austria,WTO,0.61728
2017,Austria,UNGA,0.51813
2017,Austria,WTO,0.60976
2017,Austria,IMF,0.5291
2017,Austria,IFC,0.54348
2020,Croatia,IFC,0.54054
2020,Croatia,IBRD,0.5291
2020,Croatia,IMF,0.5291
2020,Croatia,UNGA,0.51813
2021,Croatia,UNGA,0.51813
2021,Croatia,IMF,0.52632
2021,Croatia,WTO,0.60976
2021,Croatia,IFC,0.54054
2021,Croatia,IBRD,0.5291
2000,Cyprus,IBRD,0.54945
2000,Cyprus,IMF,0.5618
2005,Malta,IFC,0.5618
2010,Malta,IFC,0.54945
2010,Malta,IMF,0.54945
2010,Malta,ECOSOC,1.85185
2010,Malta,UNGA,0.52083
2010,Malta,IBRD,0.53476
2010,Malta,WTO,0.65359
2015,Malta,IFC,0.54348
2015,Malta,IMF,0.53191
2015,Malta,WTO,0.625
2015,Malta,UNGA,0.51813
2000,Cyprus,IFC,0.57471
2000,Cyprus,UNGA,0.5291
2000,Cyprus,WTO,0.71429
2005,Cyprus,IFC,0.5618
2005,Cyprus,IBRD,0.54348
2005,Cyprus,WTO,0.67114
2005,Cyprus,IMF,0.55249
2005,Cyprus,UNGA,0.52356
2010,Cyprus,IMF,0.54945
2010,Cyprus,IBRD,0.53476
2010,Cyprus,WTO,0.65359
2017,Austria,ADB,1.4925
2017,Austria,AFDB,1.25
2017,Austria,IADB,2.08333
2017,Austria,IBRD,0.5291
2018,Austria,IFC,0.54348
2018,Austria,IMF,0.5291
2018,Austria,IBRD,0.5291
2018,Austria,IADB,2.08333
2018,Austria,AFDB,1.25
2018,Austria,ADB,1.4925
2018,Austria,WTO,0.60976
2015,Malta,IBRD,0.53191
2016,Malta,IMF,0.53191
2016,Malta,IFC,0.54348
2016,Malta,IBRD,0.53191
2016,Malta,WTO,0.61728
2016,Malta,UNGA,0.51813
2017,Malta,WTO,0.60976
2017,Malta,IBRD,0.5291
2017,Malta,IMF,0.5291
2017,Malta,IFC,0.54348
2017,Malta,UNGA,0.51813
2010,Cyprus,UNGA,0.52083
2010,Cyprus,IFC,0.54945
2015,Cyprus,IBRD,0.53191
2015,Cyprus,IMF,0.53191
2015,Cyprus,WTO,0.625
2015,Cyprus,IFC,0.54348
2015,Cyprus,UNGA,0.51813
2016,Cyprus,WTO,0.61728
2016,Cyprus,IBRD,0.53191
2016,Cyprus,UNGA,0.51813
2016,Cyprus,IFC,0.54348
2016,Cyprus,IMF,0.53191
2017,Cyprus,IMF,0.5291
2017,Cyprus,IFC,0.54348
2017,Cyprus,WTO,0.60976
2017,Cyprus,UNGA,0.51813
2017,Cyprus,IBRD,0.5291
2018,Cyprus,WTO,0.60976
2018,Cyprus,UNGA,0.51813
2018,Cyprus,IFC,0.54348
2018,Cyprus,IMF,0.5291
2018,Cyprus,IBRD,0.5291
2019,Cyprus,IMF,0.5291
2019,Cyprus,IFC,0.5435
2019,Cyprus,UNGA,0.51813
2019,Cyprus,WTO,0.60976
2019,Cyprus,IBRD,0.5291
2020,Cyprus,UNGA,0.51813
2020,Cyprus,WTO,0.60976
2020,Cyprus,IFC,0.54054
2020,Cyprus,IBRD,0.5291
2020,Cyprus,IMF,0.5291
2021,Cyprus,IMF,0.52632
2018,Austria,UNGA,0.51813
2019,Austria,WTO,0.60976
2019,Austria,UNGA,0.51813
2019,Austria,IADB,2.08333
2019,Austria,IMF,0.5291
2019,Austria,IFC,0.5435
2019,Austria,ADB,1.47059
2019,Austria,IBRD,0.5291
2019,Austria,AFDB,1.25
2020,Austria,IFC,0.54054
2020,Austria,IBRD,0.5291
2021,Cyprus,WTO,0.60976
2021,Cyprus,UNGA,0.51813
2021,Cyprus,IFC,0.54054
2021,Cyprus,IBRD,0.5291
2000,Czechia,ECOSOC,1.85185
2000,Czechia,IBRD,0.54945
2000,Czechia,WTO,0.71429
2000,Czechia,UNGA,0.5291
2000,Czechia,IMF,0.5618
2000,Czechia,IFC,0.57471
2005,Czechia,IFC,0.5618
2018,Malta,IBRD,0.5291
2018,Malta,WTO,0.60976
2018,Malta,UNGA,0.51813
2018,Malta,IFC,0.54348
2018,Malta,IMF,0.5291
2019,Malta,WTO,0.60976
2019,Malta,IBRD,0.5291
2019,Malta,IMF,0.5291
2019,Malta,IFC,0.5435
2019,Malta,UNGA,0.51813
2020,Malta,WTO,0.60976
2010,France,UNGA,0.52083
2010,France,WTO,0.65359
2010,France,UNSC,6.66667
2014,France,AFDB,1.26582
2015,France,IBRD,0.53191
2015,France,FSB,4.16667
2015,France,ECOSOC,1.85185
2015,France,IMF,0.53191
2015,France,UNGA,0.51813
2015,France,IADB,2.08333
2015,France,WTO,0.625
2020,Austria,IMF,0.5291
2020,Austria,UNGA,0.51813
2020,Austria,ADB,1.47059
2020,Austria,WTO,0.60976
2021,Austria,IFC,0.54054
2021,Austria,IBRD,0.5291
2021,Austria,IMF,0.52632
2021,Austria,WTO,0.60976
2021,Austria,ECOSOC,1.85185
2021,Austria,UNGA,0.51813
2000,Armenia,IMF,0.5618
2005,Czechia,UNGA,0.52356
2005,Czechia,IBRD,0.54348
2005,Czechia,WTO,0.67114
2005,Czechia,IMF,0.55249
2010,Czechia,IMF,0.54945
2010,Czechia,IBRD,0.53476
2010,Czechia,WTO,0.65359
2010,Czechia,UNGA,0.52083
2010,Czechia,IFC,0.54945
2015,Czechia,IFC,0.54348
2015,Czechia,UNGA,0.51813
2000,Armenia,IFC,0.57471
2000,Armenia,IBRD,0.54945
2000,Armenia,UNGA,0.5291
2005,Armenia,ADB,1.5625
2005,Armenia,IFC,0.5618
2005,Armenia,UNGA,0.52356
2005,Armenia,IBRD,0.54348
2005,Armenia,WTO,0.67114
2005,Armenia,ECOSOC,1.85185
2005,Armenia,IMF,0.55249
2010,Armenia,IFC,0.54945
2010,Armenia,ADB,1.4925
2010,Armenia,IMF,0.54945
2010,Armenia,UNGA,0.52083
2010,Armenia,IBRD,0.53476
2010,Armenia,WTO,0.65359
2015,Armenia,WTO,0.625
2015,Armenia,UNGA,0.51813
2015,Armenia,IMF,0.53191
2015,Armenia,ADB,1.4925
2015,Armenia,IBRD,0.53191
2015,Armenia,IFC,0.54348
2015,France,AFDB,1.25
2015,France,ADB,1.4925
2015,France,UNSC,6.66667
2015,France,IFC,0.54348
2016,France,UNGA,0.51813
2016,France,ECOSOC,1.85185
2016,France,AFDB,1.25
2016,France,IBRD,0.53191
2016,France,ADB,1.4925
2016,France,IFC,0.54348
2016,France,IMF,0.53191
2015,Czechia,IBRD,0.53191
2015,Czechia,IMF,0.53191
2015,Czechia,WTO,0.625
2016,Czechia,IFC,0.54348
2016,Czechia,IMF,0.53191
2016,Czechia,WTO,0.61728
2016,Czechia,ECOSOC,1.85185
2016,Czechia,IBRD,0.53191
2016,Czechia,UNGA,0.51813
2017,Czechia,IMF,0.5291
2017,Czechia,IFC,0.54348
2020,Malta,IBRD,0.5291
2020,Malta,IMF,0.5291
2020,Malta,UNGA,0.51813
2020,Malta,IFC,0.54054
2021,Malta,UNGA,0.51813
2021,Malta,WTO,0.60976
2021,Malta,IMF,0.52632
2021,Malta,IFC,0.54054
2021,Malta,IBRD,0.5291
2000,Republic of Moldova,IMF,0.5618
2000,Republic of Moldova,IFC,0.57471
2016,Armenia,IMF,0.53191
2016,Armenia,IBRD,0.53191
2016,Armenia,ADB,1.4925
2016,Armenia,UNGA,0.51813
2016,Armenia,WTO,0.61728
2016,Armenia,IFC,0.54348
2017,Armenia,WTO,0.60976
2017,Armenia,UNGA,0.51813
2017,Armenia,IBRD,0.5291
2017,Armenia,ADB,1.4925
2017,Armenia,IMF,0.5291
2017,Czechia,WTO,0.60976
2017,Czechia,UNGA,0.51813
2017,Czechia,IBRD,0.5291
2017,Czechia,ECOSOC,1.85185185185185
2018,Czechia,ECOSOC,1.8519
2018,Czechia,IBRD,0.5291
2018,Czechia,WTO,0.60976
2018,Czechia,UNGA,0.51813
2018,Czechia,IFC,0.54348
2018,Czechia,IMF,0.5291
2019,Czechia,IFC,0.5435
2019,Czechia,UNGA,0.51813
2019,Czechia,WTO,0.60976
2019,Czechia,IBRD,0.5291
2019,Czechia,IMF,0.5291
2020,Czechia,UNGA,0.51813
2020,Czechia,WTO,0.60976
2020,Czechia,IFC,0.54054
2020,Czechia,IBRD,0.5291
2020,Czechia,IMF,0.5291
2021,Czechia,IBRD,0.5291
2021,Czechia,IMF,0.52632
2000,Republic of Moldova,IBRD,0.54945
2000,Republic of Moldova,UNGA,0.5291
2005,Republic of Moldova,WTO,0.67114
2005,Republic of Moldova,IBRD,0.54348
2005,Republic of Moldova,UNGA,0.52356
2005,Republic of Moldova,IMF,0.55249
2005,Republic of Moldova,IFC,0.5618
2010,Republic of Moldova,IFC,0.54945
2010,Republic of Moldova,IMF,0.54945
2010,Republic of Moldova,ECOSOC,1.85185
2010,Republic of Moldova,UNGA,0.52083
2017,Armenia,IFC,0.54348
2018,Armenia,UNGA,0.51813
2018,Armenia,WTO,0.60976
2018,Armenia,IFC,0.54348
2018,Armenia,IMF,0.5291
2018,Armenia,ADB,1.4925
2018,Armenia,IBRD,0.5291
2019,Armenia,WTO,0.60976
2019,Armenia,UNGA,0.51813
2019,Armenia,ADB,1.47059
2019,Armenia,IBRD,0.5291
2019,Armenia,ECOSOC,1.85185
2019,Armenia,IMF,0.5291
2019,Armenia,IFC,0.5435
2020,Armenia,UNGA,0.51813
2020,Armenia,WTO,0.60976
2020,Armenia,IFC,0.54054
2020,Armenia,IBRD,0.5291
2020,Armenia,IMF,0.5291
2020,Armenia,ECOSOC,1.85185
2020,Armenia,ADB,1.47059
2021,Armenia,IMF,0.52632
2010,Republic of Moldova,IBRD,0.53476
2010,Republic of Moldova,WTO,0.65359
2015,Republic of Moldova,IFC,0.54348
2015,Republic of Moldova,IMF,0.53191
2015,Republic of Moldova,UNGA,0.51813
2015,Republic of Moldova,WTO,0.625
2015,Republic of Moldova,IBRD,0.53191
2016,Republic of Moldova,IMF,0.53191
2016,Republic of Moldova,IFC,0.54348
2016,Republic of Moldova,IBRD,0.53191
2021,Czechia,WTO,0.60976
2021,Czechia,UNGA,0.51813
2021,Czechia,IFC,0.54054
2000,Denmark,IADB,2.17391
2000,Denmark,IBRD,0.54945
2000,Denmark,UNGA,0.5291
2000,Denmark,WTO,0.71429
2000,Denmark,IMF,0.5618
2000,Denmark,IFC,0.57471
2000,Denmark,ECOSOC,1.85185
2000,Denmark,AFDB,1.2987
2016,Republic of Moldova,ECOSOC,1.85185
2016,Republic of Moldova,WTO,0.61728
2016,Republic of Moldova,UNGA,0.51813
2017,Republic of Moldova,WTO,0.60976
2017,Republic of Moldova,IBRD,0.5291
2017,Republic of Moldova,ECOSOC,1.85185185185185
2017,Republic of Moldova,IMF,0.5291
2017,Republic of Moldova,IFC,0.54348
2017,Republic of Moldova,UNGA,0.51813
2018,Republic of Moldova,UNGA,0.51813
2021,Armenia,WTO,0.60976
2021,Armenia,UNGA,0.51813
2021,Armenia,ECOSOC,1.85185
2021,Armenia,IFC,0.54054
2021,Armenia,IBRD,0.5291
2000,Belgium,IBRD,0.54945
2000,Belgium,ECOSOC,1.85185
2000,Belgium,AFDB,1.2987
2000,Belgium,ADB,1.6949
2000,Belgium,IMF,0.5618
2000,Belgium,IFC,0.57471
2000,Denmark,ADB,1.6949
2005,Denmark,UNGA,0.52356
2005,Denmark,UNSC,6.66667
2005,Denmark,IBRD,0.54348
2005,Denmark,IADB,2.12766
2005,Denmark,WTO,0.67114
2005,Denmark,ADB,1.5625
2005,Denmark,AFDB,1.2987
2005,Denmark,ECOSOC,1.85185
2005,Denmark,IMF,0.55249
2005,Denmark,IFC,0.5618
2018,Republic of Moldova,IFC,0.54348
2018,Republic of Moldova,IMF,0.5291
2018,Republic of Moldova,ECOSOC,1.8519
2018,Republic of Moldova,IBRD,0.5291
2018,Republic of Moldova,WTO,0.60976
2019,Republic of Moldova,UNGA,0.51813
2019,Republic of Moldova,WTO,0.60976
2019,Republic of Moldova,IMF,0.5291
2019,Republic of Moldova,IFC,0.5435
2019,Republic of Moldova,IBRD,0.5291
2020,Republic of Moldova,UNGA,0.51813
2000,Belgium,WTO,0.71429
2000,Belgium,UNGA,0.5291
2000,Belgium,IADB,2.17391
2005,Belgium,ADB,1.5625
2005,Belgium,AFDB,1.2987
2005,Belgium,ECOSOC,1.85185
2005,Belgium,IMF,0.55249
2005,Belgium,IADB,2.12766
2005,Belgium,IBRD,0.54348
2005,Belgium,WTO,0.67114
2005,Belgium,UNGA,0.52356
2010,Denmark,IMF,0.54945
2010,Denmark,IBRD,0.53476
2010,Denmark,ADB,1.4925
2010,Denmark,AFDB,1.2987
2010,Denmark,WTO,0.65359
2010,Denmark,UNGA,0.52083
2010,Denmark,IADB,2.08333
2010,Denmark,IFC,0.54945
2014,Denmark,AFDB,1.26582
2015,Denmark,IFC,0.54348
