Year,GeoAreaName,Activity,Value
2000,Norway,ISIC4_A01_A0210_A0322,0.59
2017,Belarus,ISIC4_A01_A0210_A0322,1.42
2017,Belarus,ISIC4_GTT,1.72
2018,Belarus,ISIC4_GTT,1.76
2018,Belarus,TOTAL,4.58
2018,Belarus,INDUSTRIES,1.46
2018,Belarus,ISIC4_A01_A0210_A0322,1.37
2019,Belarus,ISIC4_GTT,1.82
2019,Belarus,TOTAL,4.48
2019,Belarus,ISIC4_A01_A0210_A0322,1.21
2019,Belarus,INDUSTRIES,1.44
2011,Switzerland,INDUSTRIES,0
2011,Switzerland,ISIC4_A01_A0210_A0322,0.58
2011,Switzerland,TOTAL,7.84
2011,Switzerland,ISIC4_GTT,4.44
2012,Switzerland,ISIC4_GTT,4.57
2012,Switzerland,INDUSTRIES,2.45
2012,Switzerland,ISIC4_A01_A0210_A0322,0.61
2012,Switzerland,TOTAL,7.63
2013,Switzerland,INDUSTRIES,2.45
2013,Switzerland,ISIC4_GTT,3.5
2002,Slovenia,TOTAL,6.08
2002,Slovenia,ISIC4_A01_A0210_A0322,0.04
2002,Slovenia,ISIC4_GTT,1.27
2003,Slovenia,ISIC4_GTT,1.21
2003,Slovenia,INDUSTRIES,4.88
2003,Slovenia,ISIC4_A01_A0210_A0322,0.04
2003,Slovenia,TOTAL,6.13
2004,Slovenia,ISIC4_A01_A0210_A0322,0.03
2004,Slovenia,INDUSTRIES,5
2004,Slovenia,TOTAL,6.19
2001,Norway,ISIC4_A01_A0210_A0322,0.67
2001,Norway,ISIC4_GTT,0.61
2001,Norway,INDUSTRIES,0.67
2001,Norway,TOTAL,1.95
2002,Norway,INDUSTRIES,0.71
2002,Norway,ISIC4_A01_A0210_A0322,0.61
2002,Norway,ISIC4_GTT,0.61
2002,Norway,TOTAL,1.94
2003,Norway,ISIC4_A01_A0210_A0322,0.57
2003,Norway,INDUSTRIES,0.75
2003,Norway,ISIC4_GTT,0.64
2003,Norway,TOTAL,1.96
2004,Norway,ISIC4_A01_A0210_A0322,0.68
2004,Norway,TOTAL,2.14
2004,Norway,ISIC4_GTT,0.67
2004,Norway,INDUSTRIES,0.79
2005,Norway,INDUSTRIES,0.83
2005,Norway,ISIC4_GTT,0.69
2005,Norway,TOTAL,2.08
2005,Norway,ISIC4_A01_A0210_A0322,0.56
2013,Switzerland,ISIC4_A01_A0210_A0322,0.61
2013,Switzerland,TOTAL,6.56
2014,Switzerland,INDUSTRIES,2.45
2014,Switzerland,ISIC4_GTT,3.44
2014,Switzerland,TOTAL,6.5
2014,Switzerland,ISIC4_A01_A0210_A0322,0.61
2015,Switzerland,TOTAL,6.51
2015,Switzerland,ISIC4_GTT,3.5
2015,Switzerland,INDUSTRIES,2.41
2015,Switzerland,ISIC4_A01_A0210_A0322,0.6
2006,Norway,ISIC4_A01_A0210_A0322,0.64
2006,Norway,ISIC4_GTT,0.72
2006,Norway,INDUSTRIES,0.87
2006,Norway,TOTAL,2.23
2007,Norway,ISIC4_GTT,0.72
2007,Norway,ISIC4_A01_A0210_A0322,0.64
2007,Norway,TOTAL,2.3
2007,Norway,INDUSTRIES,0.94
2008,Norway,ISIC4_A01_A0210_A0322,0.64
2008,Norway,TOTAL,2.23
2008,Norway,ISIC4_GTT,0.71
2008,Norway,INDUSTRIES,0.88
2009,Norway,ISIC4_GTT,0.7
2009,Norway,INDUSTRIES,0.81
2009,Norway,TOTAL,2.16
2009,Norway,ISIC4_A01_A0210_A0322,0.64
2010,Norway,TOTAL,2.13
2010,Norway,INDUSTRIES,0.81
2010,Norway,ISIC4_GTT,0.68
2010,Norway,ISIC4_A01_A0210_A0322,0.64
2004,Slovenia,ISIC4_GTT,1.16
2005,Slovenia,INDUSTRIES,5.12
2005,Slovenia,ISIC4_GTT,1.11
2005,Slovenia,TOTAL,6.24
2005,Slovenia,ISIC4_A01_A0210_A0322,0.02
2006,Slovenia,ISIC4_GTT,1.12
2006,Slovenia,ISIC4_A01_A0210_A0322,0.04
2006,Slovenia,INDUSTRIES,5.13
2006,Slovenia,TOTAL,6.28
2007,Slovenia,ISIC4_GTT,1.13
2007,Slovenia,TOTAL,6.32
2007,Slovenia,ISIC4_A01_A0210_A0322,0.03
2007,Slovenia,INDUSTRIES,5.16
2008,Slovenia,ISIC4_A01_A0210_A0322,0.02
2008,Slovenia,ISIC4_GTT,1.25
2008,Slovenia,INDUSTRIES,5.76
2008,Slovenia,TOTAL,7.03
2009,Slovenia,TOTAL,6.37
2009,Slovenia,INDUSTRIES,5.24
2009,Slovenia,ISIC4_GTT,1.12
2016,Switzerland,ISIC4_A01_A0210_A0322,0.6
2016,Switzerland,TOTAL,6.5
2016,Switzerland,INDUSTRIES,2.41
2016,Switzerland,ISIC4_GTT,3.49
2017,Switzerland,ISIC4_GTT,3.49
2017,Switzerland,INDUSTRIES,2.41
2017,Switzerland,TOTAL,6.5
2017,Switzerland,ISIC4_A01_A0210_A0322,0.6
2018,Switzerland,ISIC4_A01_A0210_A0322,0.59
2018,Switzerland,TOTAL,6.5
2011,Norway,TOTAL,2.11
2011,Norway,ISIC4_A01_A0210_A0322,0.64
2011,Norway,INDUSTRIES,0.81
2011,Norway,ISIC4_GTT,0.65
2012,Norway,INDUSTRIES,0.81
2012,Norway,ISIC4_A01_A0210_A0322,0.64
2012,Norway,TOTAL,2.08
2012,Norway,ISIC4_GTT,0.62
2013,Norway,ISIC4_GTT,0.64
2013,Norway,ISIC4_A01_A0210_A0322,0.64
2013,Norway,TOTAL,2.09
2013,Norway,INDUSTRIES,0.81
2014,Norway,ISIC4_A01_A0210_A0322,0.64
2014,Norway,INDUSTRIES,0.81
2014,Norway,TOTAL,2.11
2014,Norway,ISIC4_GTT,0.66
2015,Norway,ISIC4_GTT,0.61
2015,Norway,INDUSTRIES,0.81
2015,Norway,TOTAL,2.06
2015,Norway,ISIC4_A01_A0210_A0322,0.64
2009,Slovenia,ISIC4_A01_A0210_A0322,0.02
2010,Slovenia,ISIC4_A01_A0210_A0322,0.01
2010,Slovenia,INDUSTRIES,5.14
2010,Slovenia,ISIC4_GTT,1.11
2010,Slovenia,TOTAL,6.26
2011,Slovenia,INDUSTRIES,4.7
2011,Slovenia,ISIC4_GTT,1.03
2011,Slovenia,ISIC4_A01_A0210_A0322,0.02
2011,Slovenia,TOTAL,5.75
2012,Slovenia,TOTAL,6.27
2018,Switzerland,ISIC4_GTT,3.55
2018,Switzerland,INDUSTRIES,2.36
2019,Switzerland,ISIC4_GTT,3.55
2019,Switzerland,TOTAL,6.5
2019,Switzerland,INDUSTRIES,2.36
2019,Switzerland,ISIC4_A01_A0210_A0322,0.59
2020,Switzerland,TOTAL,6.5
2020,Switzerland,ISIC4_GTT,3.55
2020,Switzerland,INDUSTRIES,2.36
2020,Switzerland,ISIC4_A01_A0210_A0322,0.59
2016,Norway,ISIC4_A01_A0210_A0322,0.64
2016,Norway,TOTAL,2.01
2016,Norway,INDUSTRIES,0.81
2016,Norway,ISIC4_GTT,0.56
2017,Norway,ISIC4_GTT,0.59
2017,Norway,INDUSTRIES,0.81
2017,Norway,ISIC4_A01_A0210_A0322,0.64
2017,Norway,TOTAL,2.05
2018,Norway,TOTAL,2.05
2018,Norway,ISIC4_GTT,0.59
2012,Slovenia,INDUSTRIES,5.17
2012,Slovenia,ISIC4_GTT,1.09
2012,Slovenia,ISIC4_A01_A0210_A0322,0.02
2013,Slovenia,ISIC4_A01_A0210_A0322,0.02
2013,Slovenia,ISIC4_GTT,1.11
2013,Slovenia,INDUSTRIES,6.68
2013,Slovenia,TOTAL,7.81
2014,Slovenia,TOTAL,6.63
2014,Slovenia,ISIC4_A01_A0210_A0322,0.01
2014,Slovenia,INDUSTRIES,5.51
2018,Norway,INDUSTRIES,0.81
2018,Norway,ISIC4_A01_A0210_A0322,0.64
2019,Norway,ISIC4_GTT,0.59
2019,Norway,INDUSTRIES,0.81
2019,Norway,TOTAL,2.05
2019,Norway,ISIC4_A01_A0210_A0322,0.64
2020,Norway,ISIC4_GTT,0.59
2020,Norway,ISIC4_A01_A0210_A0322,0.64
2020,Norway,TOTAL,2.05
2020,Norway,INDUSTRIES,0.81
2000,Tajikistan,TOTAL,81.2
2000,Tajikistan,ISIC4_A01_A0210_A0322,55.12
2000,Tajikistan,INDUSTRIES,2.2
2000,Tajikistan,ISIC4_GTT,1.93
2001,Tajikistan,INDUSTRIES,2.94
2001,Tajikistan,ISIC4_A01_A0210_A0322,74.06
2001,Tajikistan,TOTAL,79.98
2001,Tajikistan,ISIC4_GTT,2.98
2002,Tajikistan,ISIC4_A01_A0210_A0322,72.6
2002,Tajikistan,TOTAL,78.75
2014,Slovenia,ISIC4_GTT,1.1
2015,Slovenia,ISIC4_GTT,1.11
2015,Slovenia,INDUSTRIES,4.93
2015,Slovenia,TOTAL,6.06
2015,Slovenia,ISIC4_A01_A0210_A0322,0.02
2016,Slovenia,TOTAL,6
2016,Slovenia,INDUSTRIES,4.88
2016,Slovenia,ISIC4_A01_A0210_A0322,0.02
2016,Slovenia,ISIC4_GTT,1.09
2017,Slovenia,INDUSTRIES,5.13
2002,Tajikistan,INDUSTRIES,2.87
2002,Tajikistan,ISIC4_GTT,3.28
2003,Tajikistan,ISIC4_GTT,3.54
2003,Tajikistan,INDUSTRIES,2.81
2003,Tajikistan,TOTAL,77.53
2003,Tajikistan,ISIC4_A01_A0210_A0322,71.18
2004,Tajikistan,ISIC4_A01_A0210_A0322,69.79
2004,Tajikistan,TOTAL,76.3
2004,Tajikistan,INDUSTRIES,2.74
2004,Tajikistan,ISIC4_GTT,3.78
2017,Slovenia,TOTAL,6.3
2017,Slovenia,ISIC4_A01_A0210_A0322,0.03
2017,Slovenia,ISIC4_GTT,1.15
2018,Slovenia,ISIC4_A01_A0210_A0322,0.02
2018,Slovenia,TOTAL,6.5
2018,Slovenia,ISIC4_GTT,1.16
2018,Slovenia,INDUSTRIES,5.32
2019,Slovenia,ISIC4_GTT,1.15
2019,Slovenia,INDUSTRIES,5.21
2019,Slovenia,TOTAL,6.38
2005,Tajikistan,INDUSTRIES,2.68
2005,Tajikistan,ISIC4_GTT,3.98
2005,Tajikistan,TOTAL,75.08
2005,Tajikistan,ISIC4_A01_A0210_A0322,68.42
2006,Tajikistan,ISIC4_GTT,4.16
2006,Tajikistan,ISIC4_A01_A0210_A0322,67.08
2006,Tajikistan,TOTAL,73.85
2006,Tajikistan,INDUSTRIES,2.62
2007,Tajikistan,ISIC4_A01_A0210_A0322,66.59
2007,Tajikistan,INDUSTRIES,2.64
2000,Poland,INDUSTRIES,30.78
2000,Poland,ISIC4_A01_A0210_A0322,3.62
2000,Poland,ISIC4_GTT,7.65
2000,Poland,TOTAL,42.05
2001,Poland,ISIC4_A01_A0210_A0322,3.52
2001,Poland,ISIC4_GTT,7.57
2001,Poland,TOTAL,41.31
2001,Poland,INDUSTRIES,30.22
2002,Poland,TOTAL,40.56
2002,Poland,ISIC4_GTT,7.63
2007,Tajikistan,TOTAL,73.29
2007,Tajikistan,ISIC4_GTT,4.05
2008,Tajikistan,ISIC4_GTT,3.95
2008,Tajikistan,INDUSTRIES,2.67
2008,Tajikistan,TOTAL,72.72
2008,Tajikistan,ISIC4_A01_A0210_A0322,66.1
2009,Tajikistan,ISIC4_GTT,3.84
2009,Tajikistan,INDUSTRIES,2.7
2009,Tajikistan,TOTAL,72.15
2009,Tajikistan,ISIC4_A01_A0210_A0322,65.62
2019,Slovenia,ISIC4_A01_A0210_A0322,0.02
2020,Slovenia,ISIC4_A01_A0210_A0322,0.02
2020,Slovenia,TOTAL,6.78
2020,Slovenia,INDUSTRIES,5.61
2020,Slovenia,ISIC4_GTT,1.15
2000,Spain,ISIC4_A01_A0210_A0322,31.91
2000,Spain,TOTAL,49.22
2000,Spain,ISIC4_GTT,7.56
2000,Spain,INDUSTRIES,9.75
2001,Spain,TOTAL,48.82
2002,Poland,ISIC4_A01_A0210_A0322,3.83
2002,Poland,INDUSTRIES,30.23
2003,Poland,INDUSTRIES,29.71
2003,Poland,ISIC4_A01_A0210_A0322,3.5
2003,Poland,TOTAL,40.77
2003,Poland,ISIC4_GTT,7.56
2004,Poland,ISIC4_GTT,7.6
2004,Poland,INDUSTRIES,29.63
2004,Poland,TOTAL,40.98
2004,Poland,ISIC4_A01_A0210_A0322,3.75
2005,Poland,INDUSTRIES,29.61
2005,Poland,ISIC4_GTT,7.66
2005,Poland,ISIC4_A01_A0210_A0322,3.91
2005,Poland,TOTAL,41.18
2006,Poland,ISIC4_GTT,7.74
2006,Poland,TOTAL,41.39
2006,Poland,INDUSTRIES,29.69
2006,Poland,ISIC4_A01_A0210_A0322,3.96
2007,Poland,ISIC4_GTT,7.34
2007,Poland,TOTAL,41.61
2010,Tajikistan,TOTAL,71.58
2010,Tajikistan,ISIC4_A01_A0210_A0322,65.13
2010,Tajikistan,ISIC4_GTT,3.73
2010,Tajikistan,INDUSTRIES,2.72
2011,Tajikistan,TOTAL,71.01
2011,Tajikistan,ISIC4_GTT,3.61
2011,Tajikistan,INDUSTRIES,2.76
2011,Tajikistan,ISIC4_A01_A0210_A0322,64.65
2012,Tajikistan,TOTAL,70.45
2012,Tajikistan,INDUSTRIES,2.79
2001,Spain,INDUSTRIES,9.89
2001,Spain,ISIC4_A01_A0210_A0322,31.47
2001,Spain,ISIC4_GTT,7.45
2002,Spain,ISIC4_GTT,7.34
2002,Spain,INDUSTRIES,10.03
2002,Spain,TOTAL,48.41
2002,Spain,ISIC4_A01_A0210_A0322,31.04
2003,Spain,ISIC4_GTT,7.63
2003,Spain,INDUSTRIES,10.13
2003,Spain,TOTAL,49.28
2007,Poland,ISIC4_A01_A0210_A0322,3.88
2007,Poland,INDUSTRIES,27.88
2008,Poland,TOTAL,39.32
2008,Poland,INDUSTRIES,27.88
2008,Poland,ISIC4_GTT,7.4
2008,Poland,ISIC4_A01_A0210_A0322,4.04
2009,Poland,INDUSTRIES,26.93
2009,Poland,ISIC4_GTT,7.15
2009,Poland,TOTAL,39.84
2009,Poland,ISIC4_A01_A0210_A0322,4.01
2012,Tajikistan,ISIC4_GTT,3.49
2012,Tajikistan,ISIC4_A01_A0210_A0322,64.17
2013,Tajikistan,INDUSTRIES,2.83
2013,Tajikistan,TOTAL,69.88
2013,Tajikistan,ISIC4_GTT,3.36
2013,Tajikistan,ISIC4_A01_A0210_A0322,63.69
2014,Tajikistan,ISIC4_A01_A0210_A0322,63.21
2014,Tajikistan,TOTAL,69.31
2014,Tajikistan,INDUSTRIES,2.87
2014,Tajikistan,ISIC4_GTT,3.23
2015,Tajikistan,ISIC4_GTT,2.98
2015,Tajikistan,INDUSTRIES,2.81
2015,Tajikistan,ISIC4_A01_A0210_A0322,60.47
2015,Tajikistan,TOTAL,68.74
2016,Tajikistan,ISIC4_A01_A0210_A0322,46.8
2016,Tajikistan,TOTAL,57.72
2016,Tajikistan,INDUSTRIES,2.24
2016,Tajikistan,ISIC4_GTT,2.15
2017,Tajikistan,ISIC4_GTT,3.8
2017,Tajikistan,TOTAL,52.7
2010,Poland,ISIC4_A01_A0210_A0322,3.99
2010,Poland,INDUSTRIES,26.49
2010,Poland,ISIC4_GTT,7.14
2010,Poland,TOTAL,37.63
2011,Poland,ISIC4_GTT,7.76
2011,Poland,TOTAL,41.23
2011,Poland,ISIC4_A01_A0210_A0322,4.24
2011,Poland,INDUSTRIES,29.22
2012,Poland,INDUSTRIES,26.45
2012,Poland,TOTAL,39.7
2003,Spain,ISIC4_A01_A0210_A0322,31.52
2004,Spain,TOTAL,50.16
2004,Spain,ISIC4_A01_A0210_A0322,31.64
2004,Spain,INDUSTRIES,10.44
2004,Spain,ISIC4_GTT,8.08
2005,Spain,ISIC4_GTT,8.05
2005,Spain,INDUSTRIES,10.13
2005,Spain,TOTAL,51.04
2005,Spain,ISIC4_A01_A0210_A0322,32.86
2006,Spain,ISIC4_A01_A0210_A0322,31.67
2017,Tajikistan,INDUSTRIES,13.75
2017,Tajikistan,ISIC4_A01_A0210_A0322,34.21
2018,Tajikistan,TOTAL,64.48
2018,Tajikistan,ISIC4_A01_A0210_A0322,48.67
2018,Tajikistan,ISIC4_GTT,5.19
2018,Tajikistan,INDUSTRIES,10.62
2019,Tajikistan,ISIC4_GTT,6.02
2019,Tajikistan,INDUSTRIES,10.62
2019,Tajikistan,TOTAL,69.94
2019,Tajikistan,ISIC4_A01_A0210_A0322,48.67
2006,Spain,TOTAL,49.36
2006,Spain,ISIC4_GTT,8.12
2006,Spain,INDUSTRIES,9.58
2007,Spain,TOTAL,47.68
2007,Spain,ISIC4_GTT,7.91
2007,Spain,ISIC4_A01_A0210_A0322,31.07
2007,Spain,INDUSTRIES,8.71
2008,Spain,ISIC4_A01_A0210_A0322,30.61
2008,Spain,INDUSTRIES,9.05
2008,Spain,TOTAL,47.42
2008,Spain,ISIC4_GTT,7.75
2009,Spain,TOTAL,49.24
2009,Spain,ISIC4_A01_A0210_A0322,32.61
2009,Spain,INDUSTRIES,9.22
2009,Spain,ISIC4_GTT,7.42
2010,Spain,INDUSTRIES,9.23
2010,Spain,ISIC4_A01_A0210_A0322,31.65
2010,Spain,TOTAL,47.73
2010,Spain,ISIC4_GTT,6.84
2011,Spain,INDUSTRIES,9.13
2012,Poland,ISIC4_GTT,7.02
2012,Poland,ISIC4_A01_A0210_A0322,3.81
2013,Poland,ISIC4_GTT,7.23
2013,Poland,INDUSTRIES,27.76
2013,Poland,TOTAL,38.91
2013,Poland,ISIC4_A01_A0210_A0322,3.92
2014,Poland,ISIC4_A01_A0210_A0322,3.64
2014,Poland,INDUSTRIES,26.32
2014,Poland,ISIC4_GTT,6.84
2014,Poland,TOTAL,36.8
2011,Spain,ISIC4_GTT,6.34
2011,Spain,TOTAL,47.81
2011,Spain,ISIC4_A01_A0210_A0322,32.34
2012,Spain,ISIC4_A01_A0210_A0322,34.83
2012,Spain,ISIC4_GTT,6.29
2012,Spain,INDUSTRIES,8.99
2012,Spain,TOTAL,50.1
2013,Spain,TOTAL,44.1
2013,Spain,ISIC4_GTT,6.32
2013,Spain,INDUSTRIES,8.81
2020,Tajikistan,ISIC4_GTT,6.44
2020,Tajikistan,INDUSTRIES,11.37
2020,Tajikistan,ISIC4_A01_A0210_A0322,52.13
2020,Tajikistan,TOTAL,69.94
2000,Türkiye,ISIC4_A01_A0210_A0322,24.96
2000,Türkiye,ISIC4_GTT,5.07
2000,Türkiye,TOTAL,31.2
2000,Türkiye,INDUSTRIES,1.16
2001,Türkiye,ISIC4_GTT,3.74
2001,Türkiye,ISIC4_A01_A0210_A0322,24.74
2015,Poland,TOTAL,36.16
2015,Poland,ISIC4_GTT,7.05
2015,Poland,INDUSTRIES,25.7
2015,Poland,ISIC4_A01_A0210_A0322,3.42
2016,Poland,ISIC4_A01_A0210_A0322,3.54
2016,Poland,ISIC4_GTT,6.89
2016,Poland,INDUSTRIES,25.18
2016,Poland,TOTAL,35.61
2017,Poland,ISIC4_A01_A0210_A0322,3.52
2017,Poland,TOTAL,34.89
2017,Poland,ISIC4_GTT,7.02
2017,Poland,INDUSTRIES,24.35
2018,Poland,ISIC4_GTT,7.05
2018,Poland,ISIC4_A01_A0210_A0322,4.6
2018,Poland,INDUSTRIES,21.57
2018,Poland,TOTAL,33.22
2019,Poland,TOTAL,31.1
2019,Poland,ISIC4_A01_A0210_A0322,4.38
2019,Poland,ISIC4_GTT,6.72
2019,Poland,INDUSTRIES,20
2020,Poland,ISIC4_GTT,6.37
2020,Poland,TOTAL,30
2020,Poland,INDUSTRIES,19.11
2020,Poland,ISIC4_A01_A0210_A0322,4.52
2000,Portugal,TOTAL,21.43
2000,Portugal,ISIC4_A01_A0210_A0322,16.48
2000,Portugal,ISIC4_GTT,1.87
2000,Portugal,INDUSTRIES,3.08
2001,Portugal,ISIC4_A01_A0210_A0322,15.91
2001,Portugal,INDUSTRIES,3.11
2001,Türkiye,TOTAL,30.41
2001,Türkiye,INDUSTRIES,1.93
2002,Türkiye,ISIC4_GTT,3.71
2002,Türkiye,INDUSTRIES,2.59
2002,Türkiye,TOTAL,29.62
2002,Türkiye,ISIC4_A01_A0210_A0322,23.32
2003,Türkiye,INDUSTRIES,3.19
2003,Türkiye,ISIC4_GTT,3.65
2003,Türkiye,TOTAL,28.83
2003,Türkiye,ISIC4_A01_A0210_A0322,21.99
2013,Spain,ISIC4_A01_A0210_A0322,28.98
2014,Spain,TOTAL,44.8
2014,Spain,ISIC4_GTT,6.21
2014,Spain,INDUSTRIES,8.64
2014,Spain,ISIC4_A01_A0210_A0322,29.95
2015,Spain,ISIC4_A01_A0210_A0322,28.24
2015,Spain,ISIC4_GTT,6.45
2015,Spain,INDUSTRIES,8.26
2015,Spain,TOTAL,42.96
2016,Spain,ISIC4_GTT,6.67
2001,Portugal,TOTAL,20.96
2001,Portugal,ISIC4_GTT,1.94
2002,Portugal,TOTAL,20.49
2002,Portugal,ISIC4_A01_A0210_A0322,15.35
2002,Portugal,INDUSTRIES,3.15
2002,Portugal,ISIC4_GTT,2
2003,Portugal,TOTAL,20.02
2003,Portugal,ISIC4_GTT,2.06
2003,Portugal,INDUSTRIES,3.18
2003,Portugal,ISIC4_A01_A0210_A0322,14.78
2004,Türkiye,INDUSTRIES,0.98
2004,Türkiye,ISIC4_GTT,3.97
2004,Türkiye,TOTAL,29.37
2004,Türkiye,ISIC4_A01_A0210_A0322,24.42
2005,Türkiye,TOTAL,29.9
2005,Türkiye,INDUSTRIES,0.99
2005,Türkiye,ISIC4_A01_A0210_A0322,24.9
2005,Türkiye,ISIC4_GTT,4.02
2006,Türkiye,TOTAL,30.44
2006,Türkiye,INDUSTRIES,1
2006,Türkiye,ISIC4_A01_A0210_A0322,25.38
2006,Türkiye,ISIC4_GTT,4.06
2007,Türkiye,INDUSTRIES,1.01
2007,Türkiye,ISIC4_A01_A0210_A0322,25.98
2007,Türkiye,TOTAL,30.8
2007,Türkiye,ISIC4_GTT,3.81
2008,Türkiye,ISIC4_GTT,3.37
2008,Türkiye,INDUSTRIES,0.97
2008,Türkiye,TOTAL,31.17
2008,Türkiye,ISIC4_A01_A0210_A0322,25.22
2016,Spain,TOTAL,42.56
2016,Spain,ISIC4_A01_A0210_A0322,27.76
2016,Spain,INDUSTRIES,8.13
2017,Spain,ISIC4_GTT,6.4
2017,Spain,INDUSTRIES,7.62
2017,Spain,TOTAL,41.03
2017,Spain,ISIC4_A01_A0210_A0322,27.01
2018,Spain,ISIC4_A01_A0210_A0322,26.17
2018,Spain,INDUSTRIES,7.79
2018,Spain,TOTAL,40.09
2004,Portugal,ISIC4_A01_A0210_A0322,14.22
2004,Portugal,TOTAL,19.55
2004,Portugal,INDUSTRIES,3.22
2004,Portugal,ISIC4_GTT,2.12
2005,Portugal,INDUSTRIES,3.25
2005,Portugal,ISIC4_A01_A0210_A0322,13.65
2005,Portugal,TOTAL,19.08
2005,Portugal,ISIC4_GTT,2.18
2006,Portugal,TOTAL,18.2
2006,Portugal,ISIC4_GTT,1.83
2009,Türkiye,ISIC4_GTT,3.64
2009,Türkiye,TOTAL,33.52
2009,Türkiye,INDUSTRIES,1.12
2009,Türkiye,ISIC4_A01_A0210_A0322,28.77
2010,Türkiye,INDUSTRIES,1.22
2010,Türkiye,ISIC4_GTT,3.75
2010,Türkiye,TOTAL,34.88
2010,Türkiye,ISIC4_A01_A0210_A0322,29.91
2011,Türkiye,INDUSTRIES,1.28
2011,Türkiye,ISIC4_A01_A0210_A0322,31.18
2006,Portugal,INDUSTRIES,3.29
2006,Portugal,ISIC4_A01_A0210_A0322,13.08
2007,Portugal,INDUSTRIES,3.32
2007,Portugal,ISIC4_GTT,1.96
2007,Portugal,ISIC4_A01_A0210_A0322,12.52
2007,Portugal,TOTAL,18.38
2008,Portugal,TOTAL,18.24
2008,Portugal,ISIC4_A01_A0210_A0322,12.66
2008,Portugal,INDUSTRIES,3.56
2008,Portugal,ISIC4_GTT,2.03
2018,Spain,ISIC4_GTT,6.13
2019,Spain,INDUSTRIES,7.65
2019,Spain,ISIC4_GTT,6.17
2019,Spain,ISIC4_A01_A0210_A0322,26.01
2019,Spain,TOTAL,39.83
2020,Spain,ISIC4_A01_A0210_A0322,28.26
2020,Spain,INDUSTRIES,8.2
2020,Spain,ISIC4_GTT,6.8
2020,Spain,TOTAL,43.25
2000,Sweden,TOTAL,3.88
2011,Türkiye,TOTAL,36.2
2011,Türkiye,ISIC4_GTT,3.73
2012,Türkiye,ISIC4_GTT,3.84
2012,Türkiye,ISIC4_A01_A0210_A0322,32.29
2012,Türkiye,TOTAL,37.52
2012,Türkiye,INDUSTRIES,1.39
2013,Türkiye,ISIC4_GTT,3.82
2013,Türkiye,INDUSTRIES,1.56
2013,Türkiye,TOTAL,38.06
2013,Türkiye,ISIC4_A01_A0210_A0322,32.68
2014,Türkiye,TOTAL,38.6
2014,Türkiye,ISIC4_GTT,3.94
2014,Türkiye,INDUSTRIES,1.77
2014,Türkiye,ISIC4_A01_A0210_A0322,32.88
2015,Türkiye,ISIC4_GTT,4.1
2015,Türkiye,TOTAL,39.89
2015,Türkiye,ISIC4_A01_A0210_A0322,34.59
2015,Türkiye,INDUSTRIES,1.2
2016,Türkiye,ISIC4_GTT,4.74
2016,Türkiye,ISIC4_A01_A0210_A0322,38.77
2009,Portugal,ISIC4_GTT,2.04
2009,Portugal,TOTAL,18.11
2009,Portugal,INDUSTRIES,3.69
2009,Portugal,ISIC4_A01_A0210_A0322,12.38
2010,Portugal,ISIC4_A01_A0210_A0322,12.05
2010,Portugal,TOTAL,17.97
2010,Portugal,INDUSTRIES,3.82
2010,Portugal,ISIC4_GTT,2.11
2011,Portugal,ISIC4_GTT,2.18
2011,Portugal,INDUSTRIES,3.95
2000,Sweden,ISIC4_A01_A0210_A0322,0.22
2000,Sweden,ISIC4_GTT,1.49
2000,Sweden,INDUSTRIES,2.17
2001,Sweden,ISIC4_GTT,1.5
2001,Sweden,TOTAL,3.86
2001,Sweden,INDUSTRIES,2.17
2001,Sweden,ISIC4_A01_A0210_A0322,0.19
2002,Sweden,ISIC4_A01_A0210_A0322,0.19
2002,Sweden,TOTAL,3.86
2002,Sweden,INDUSTRIES,2.17
2011,Portugal,ISIC4_A01_A0210_A0322,11.71
2011,Portugal,TOTAL,17.84
2012,Portugal,ISIC4_A01_A0210_A0322,11.43
2012,Portugal,INDUSTRIES,4.12
2012,Portugal,ISIC4_GTT,2.16
2012,Portugal,TOTAL,17.71
2013,Portugal,INDUSTRIES,4.29
2013,Portugal,ISIC4_GTT,2.2
2013,Portugal,TOTAL,17.57
2013,Portugal,ISIC4_A01_A0210_A0322,11.08
2016,Türkiye,TOTAL,44.28
2016,Türkiye,INDUSTRIES,0.76
2017,Türkiye,ISIC4_GTT,4.86
2017,Türkiye,INDUSTRIES,0.8
2017,Türkiye,ISIC4_A01_A0210_A0322,38.01
2017,Türkiye,TOTAL,43.67
2018,Türkiye,INDUSTRIES,0.84
2018,Türkiye,ISIC4_A01_A0210_A0322,39.53
2018,Türkiye,ISIC4_GTT,5.03
2018,Türkiye,TOTAL,45.38
2019,Türkiye,INDUSTRIES,0.78
2019,Türkiye,ISIC4_GTT,4.97
2019,Türkiye,ISIC4_A01_A0210_A0322,39.96
2019,Türkiye,TOTAL,45.71
2020,Türkiye,TOTAL,45.71
2020,Türkiye,ISIC4_GTT,5.07
2020,Türkiye,INDUSTRIES,0.76
2020,Türkiye,ISIC4_A01_A0210_A0322,39.87
2000,Turkmenistan,ISIC4_GTT,3.07
2000,Turkmenistan,TOTAL,127.91
2002,Sweden,ISIC4_GTT,1.5
2003,Sweden,ISIC4_GTT,1.47
2003,Sweden,INDUSTRIES,2.17
2003,Sweden,ISIC4_A01_A0210_A0322,0.19
2003,Sweden,TOTAL,3.84
