Year,GeoAreaName,Age,Freq,Location,Sex,Type of speed,Value
2009,Switzerland,,,,,2MT10MBPS,18.80041
2009,Switzerland,,,,,ANYS,35.44163
2009,Switzerland,,,,,256KT2MBPS,6.68548
2010,Switzerland,,,,,2MT10MBPS,18.41427
2013,Serbia,,,,,ANYS,16.41636
2013,Serbia,,,,,2MT10MBPS,10.09738
2013,Serbia,,,,,256KT2MBPS,2.75381
2013,Serbia,,,,,10MBPS,2.44785
2014,Serbia,,,,,10MBPS,12.07279
2014,Serbia,,,,,2MT10MBPS,4.14357
2014,Serbia,,,,,ANYS,16.74181
2014,Serbia,,,,,256KT2MBPS,0.52544
2015,Serbia,,,,,ANYS,18.65688
2016,Luxembourg,,,,,256KT2MBPS,0
2017,Luxembourg,,,,,10MBPS,27.82241
2017,Luxembourg,,,,,2MT10MBPS,8.16728
2017,Luxembourg,,,,,256KT2MBPS,0
2017,Luxembourg,,,,,ANYS,35.98968
2018,Luxembourg,,,,,ANYS,36.89673
2018,Luxembourg,,,,,10MBPS,36.89673
2018,Luxembourg,,,,,2MT10MBPS,5.97125
2018,Luxembourg,,,,,256KT2MBPS,0
2019,Luxembourg,,,,,10MBPS,37.3726
2019,Luxembourg,,,,,ANYS,37.3726
2019,Luxembourg,,,,,2MT10MBPS,4.24212
2019,Luxembourg,,,,,256KT2MBPS,0
2020,Luxembourg,,,,,ANYS,37.30774
2020,Luxembourg,,,,,2MT10MBPS,2.75888
2020,Luxembourg,,,,,256KT2MBPS,0
2020,Luxembourg,,,,,10MBPS,37.30774
2021,Luxembourg,,,,,ANYS,38.09667
2010,Switzerland,,,,,10MBPS,11.66041
2010,Switzerland,,,,,256KT2MBPS,6.73967
2010,Switzerland,,,,,ANYS,37.24565
2011,Switzerland,,,,,ANYS,38.91221
2011,Switzerland,,,,,10MBPS,16.99109
2011,Switzerland,,,,,2MT10MBPS,16.09403
2011,Switzerland,,,,,256KT2MBPS,5.76829
2012,Switzerland,,,,,ANYS,40.17604
2012,Switzerland,,,,,10MBPS,22.78271
2015,Serbia,,,,,256KT2MBPS,0.28354
2015,Serbia,,,,,2MT10MBPS,3.10922
2015,Serbia,,,,,10MBPS,15.26412
2016,Serbia,,,,,256KT2MBPS,0.16793
2016,Serbia,,,,,2MT10MBPS,2.13787
2016,Serbia,,,,,ANYS,20.6094
2016,Serbia,,,,,10MBPS,18.3036
2017,Serbia,,,,,ANYS,21.14927
2017,Serbia,,,,,10MBPS,19.65066
2012,Switzerland,,,,,256KT2MBPS,5.11578
2012,Switzerland,,,,,2MT10MBPS,12.1725
2013,Switzerland,,,,,10MBPS,31.40319
2013,Switzerland,,,,,2MT10MBPS,8.96234
2013,Switzerland,,,,,256KT2MBPS,2.11188
2013,Switzerland,,,,,ANYS,42.50665
2014,Switzerland,,,,,ANYS,43.18608
2014,Switzerland,,,,,2MT10MBPS,9.35101
2014,Switzerland,,,,,256KT2MBPS,2.57627
2017,Serbia,,,,,2MT10MBPS,1.40103
2017,Serbia,,,,,256KT2MBPS,0.09758
2018,Serbia,,,,,ANYS,22.2891
2018,Serbia,,,,,2MT10MBPS,1.61121
2018,Serbia,,,,,10MBPS,20.61618
2018,Serbia,,,,,256KT2MBPS,0.06171
2019,Serbia,,,,,ANYS,23.44246
2019,Serbia,,,,,256KT2MBPS,0.04527
2019,Serbia,,,,,2MT10MBPS,1.11343
2014,Switzerland,,,,,10MBPS,31.22896
2015,Switzerland,,,,,256KT2MBPS,2.91782
2015,Switzerland,,,,,2MT10MBPS,8.32872
2015,Switzerland,,,,,ANYS,44.68344
2015,Switzerland,,,,,10MBPS,33.39922
2016,Switzerland,,,,,2MT10MBPS,5.76214
2016,Switzerland,,,,,256KT2MBPS,1.11451
2016,Switzerland,,,,,ANYS,45.09688
2016,Switzerland,,,,,10MBPS,38.15322
2019,Serbia,,,,,10MBPS,22.28376
2020,Serbia,,,,,ANYS,25.1835
2020,Serbia,,,,,256KT2MBPS,0.0793
2020,Serbia,,,,,10MBPS,24.15033
2020,Serbia,,,,,2MT10MBPS,0.95389
2021,Serbia,,,,,2MT10MBPS,0.70972
2021,Serbia,,,,,256KT2MBPS,0.0411
2021,Serbia,,,,,ANYS,26.19256
2021,Serbia,,,,,10MBPS,25.44174
2015,Armenia,,,,,ANYS,9.94648
2016,Armenia,,,,,10MBPS,4.11883
2016,Armenia,,,,,2MT10MBPS,6.13825
2016,Armenia,,,,,ANYS,10.43919
2016,Armenia,,,,,256KT2MBPS,0.18211
2017,Armenia,,,,,10MBPS,4.84091
2017,Armenia,,,,,256KT2MBPS,0.20807
2017,Armenia,,,,,2MT10MBPS,6.00739
2017,Armenia,,,,,ANYS,11.05636
2017,Switzerland,,,,,ANYS,46.34246
2017,Switzerland,,,,,10MBPS,43.33523
2017,Switzerland,,,,,2MT10MBPS,2.77199
2017,Switzerland,,,,,256KT2MBPS,0.18122
2018,Switzerland,,,,,ANYS,45.61522
2018,Switzerland,,,,,10MBPS,43.36238
2018,Switzerland,,,,,2MT10MBPS,2.07524
2018,Switzerland,,,,,256KT2MBPS,0.04178
2019,Switzerland,,,,,10MBPS,45.32305
2018,Armenia,,,,,256KT2MBPS,0.15755
2018,Armenia,,,,,10MBPS,5.87646
2018,Armenia,,,,,2MT10MBPS,6.21493
2018,Armenia,,,,,ANYS,12.24893
2019,Armenia,,,,,256KT2MBPS,0.13185
2019,Armenia,,,,,2MT10MBPS,6.12206
2019,Armenia,,,,,10MBPS,7.42061
2019,Armenia,,,,,ANYS,13.67453
2020,Armenia,,,,,256KT2MBPS,0.07506
2019,Switzerland,,,,,2MT10MBPS,1.55109
2019,Switzerland,,,,,256KT2MBPS,0.04882
2019,Switzerland,,,,,ANYS,46.92296
2020,Switzerland,,,,,ANYS,46.49197
2020,Switzerland,,,,,10MBPS,45.92558
2020,Switzerland,,,,,2MT10MBPS,0.54442
2020,Switzerland,,,,,256KT2MBPS,0.02197
2021,Switzerland,,,,,ANYS,47.9869
2021,Switzerland,,,,,10MBPS,47.54384
2021,Switzerland,,,,,2MT10MBPS,0.39589
2021,Switzerland,,,,,256KT2MBPS,0.04717
2003,Tajikistan,,,,,ANYS,0.00015
2007,Tajikistan,,,,,ANYS,0.05071
2008,Tajikistan,,,,,ANYS,0.04994
2009,Tajikistan,,,,,ANYS,0.05891
2010,Tajikistan,,,,,ANYS,0.06167
2011,Tajikistan,,,,,ANYS,0.06448
2012,Tajikistan,,,,,ANYS,0.06787
2020,Armenia,,,,,2MT10MBPS,6.01805
2020,Armenia,,,,,10MBPS,9.24784
2020,Armenia,,,,,ANYS,15.34095
2021,Armenia,,,,,ANYS,16.71893
2021,Armenia,,,,,256KT2MBPS,0.04679
2021,Armenia,,,,,2MT10MBPS,4.87389
2021,Armenia,,,,,10MBPS,11.79825
2013,Tajikistan,,,,,ANYS,0.07128
2014,Tajikistan,,,,,ANYS,0.07326
2015,Tajikistan,,,,,ANYS,0.07039
2016,Tajikistan,,,,,ANYS,0.06877
2017,Tajikistan,,,,,ANYS,0.06722
2019,Tajikistan,,,,,ANYS,0.06426
2020,Tajikistan,,,,,ANYS,0.06287
2021,Tajikistan,,,,,ANYS,0.06154
2001,Türkiye,,,,,ANYS,0.01677
2002,Türkiye,,,,,ANYS,0.03213
2003,Türkiye,,,,,ANYS,0.29809
2004,Türkiye,,,,,ANYS,0.85259
2005,Türkiye,,,,,ANYS,2.31391
2006,Türkiye,,,,,ANYS,3.9851
2007,Türkiye,,,,,ANYS,6.7459
2008,Türkiye,,,,,ANYS,8.07194
2009,Türkiye,,,,,2MT10MBPS,3.29103
2009,Türkiye,,,,,10MBPS,0.00362
2009,Türkiye,,,,,ANYS,8.93074
2009,Türkiye,,,,,256KT2MBPS,5.5253
2010,Türkiye,,,,,ANYS,9.69756
2010,Türkiye,,,,,2MT10MBPS,6.55906
2010,Türkiye,,,,,256KT2MBPS,2.69862
2010,Türkiye,,,,,10MBPS,0.42559
2011,Türkiye,,,,,ANYS,10.23456
2011,Türkiye,,,,,2MT10MBPS,7.91602
2011,Türkiye,,,,,256KT2MBPS,1.53802
2011,Türkiye,,,,,10MBPS,0.76596
2012,Türkiye,,,,,256KT2MBPS,1.46548
2012,Türkiye,,,,,10MBPS,0.97481
2012,Türkiye,,,,,ANYS,10.45329
2012,Türkiye,,,,,2MT10MBPS,7.99866
2013,Türkiye,,,,,ANYS,11.61379
2013,Türkiye,,,,,2MT10MBPS,7.90568
2013,Türkiye,,,,,10MBPS,2.07616
2013,Türkiye,,,,,256KT2MBPS,1.00768
2014,Türkiye,,,,,256KT2MBPS,0.55476
2014,Türkiye,,,,,10MBPS,5.34552
2014,Türkiye,,,,,2MT10MBPS,5.48214
2014,Türkiye,,,,,ANYS,11.35082
2015,Türkiye,,,,,2MT10MBPS,3.38308
2015,Türkiye,,,,,256KT2MBPS,0.29279
2015,Türkiye,,,,,ANYS,11.93352
2015,Türkiye,,,,,10MBPS,8.23275
2016,Türkiye,,,,,ANYS,12.95948
2016,Türkiye,,,,,10MBPS,9.85753
2016,Türkiye,,,,,2MT10MBPS,2.81315
2016,Türkiye,,,,,256KT2MBPS,0.28879
2017,Türkiye,,,,,ANYS,14.52665
2017,Türkiye,,,,,10MBPS,11.20019
2017,Türkiye,,,,,2MT10MBPS,3.13773
2017,Türkiye,,,,,256KT2MBPS,0.18873
2018,Türkiye,,,,,2MT10MBPS,3.6645
2018,Türkiye,,,,,256KT2MBPS,0.15285
2018,Türkiye,,,,,ANYS,16.19048
2018,Türkiye,,,,,10MBPS,12.37314
2019,Türkiye,,,,,ANYS,17.04802
2019,Türkiye,,,,,10MBPS,12.70856
2019,Türkiye,,,,,2MT10MBPS,4.32015
2019,Türkiye,,,,,256KT2MBPS,0.01931
2020,Türkiye,,,,,ANYS,19.89038
2020,Türkiye,,,,,10MBPS,16.01267
2020,Türkiye,,,,,256KT2MBPS,0.01464
2020,Türkiye,,,,,2MT10MBPS,3.86307
2021,Türkiye,,,,,256KT2MBPS,0.01223
2021,Türkiye,,,,,ANYS,21.39269
2021,Türkiye,,,,,10MBPS,19.29145
2021,Türkiye,,,,,2MT10MBPS,2.089
2008,Turkmenistan,,,,,ANYS,0.00147
2009,Turkmenistan,,,,,ANYS,0.00898
2010,Turkmenistan,,,,,ANYS,0.01372
2011,Turkmenistan,,,,,ANYS,0.02052
2012,Turkmenistan,,,,,ANYS,0.02565
2013,Turkmenistan,,,,,ANYS,0.03237
2014,Turkmenistan,,,,,ANYS,0.04061
2015,Turkmenistan,,,,,ANYS,0.05203
2016,Turkmenistan,,,,,ANYS,0.06816
2017,Turkmenistan,,,,,ANYS,0.08377
2019,Turkmenistan,,,,,ANYS,0.1299
2020,Turkmenistan,,,,,ANYS,0.15999
2021,Turkmenistan,,,,,ANYS,0.15768
2021,Luxembourg,,,,,256KT2MBPS,0
2021,Luxembourg,,,,,10MBPS,38.09667
2005,Ukraine,,,,,ANYS,0.27723
2006,Ukraine,,,,,ANYS,1.11549
2007,Ukraine,,,,,ANYS,1.72465
2008,Ukraine,,,,,ANYS,3.46422
2009,Ukraine,,,,,ANYS,4.14771
2010,Ukraine,,,,,ANYS,6.4549
2011,Ukraine,,,,,ANYS,6.95621
2012,Ukraine,,,,,ANYS,8.03755
2013,Ukraine,,,,,ANYS,8.85843
2014,Ukraine,,,,,ANYS,9.30621
2015,Ukraine,,,,,ANYS,11.6437
2016,Ukraine,,,,,10MBPS,11.38754
2016,Ukraine,,,,,2MT10MBPS,0.58722
2016,Ukraine,,,,,256KT2MBPS,0.0595
2016,Ukraine,,,,,ANYS,12.03426
2017,Ukraine,,,,,ANYS,12.35354
2017,Ukraine,,,,,10MBPS,11.79043
2017,Ukraine,,,,,2MT10MBPS,0.51593
2017,Ukraine,,,,,256KT2MBPS,0.04719
2018,Ukraine,,,,,ANYS,12.80326
2018,Ukraine,,,,,10MBPS,12.25586
2018,Ukraine,,,,,2MT10MBPS,0.51019
2018,Ukraine,,,,,256KT2MBPS,0.03721
2019,Ukraine,,,,,256KT2MBPS,0.31133
2019,Ukraine,,,,,ANYS,16.15913
2019,Ukraine,,,,,10MBPS,14.94072
2019,Ukraine,,,,,2MT10MBPS,0.90708
2020,Ukraine,,,,,ANYS,18.61701
2020,Ukraine,,,,,10MBPS,17.5475
2020,Ukraine,,,,,2MT10MBPS,0.88065
2020,Ukraine,,,,,256KT2MBPS,0.18886
2021,Ukraine,,,,,ANYS,18.26779
2021,Ukraine,,,,,10MBPS,18.11772
2021,Ukraine,,,,,256KT2MBPS,0.15007
2005,North Macedonia,,,,,ANYS,0.59827
2006,North Macedonia,,,,,ANYS,1.75318
2007,North Macedonia,,,,,ANYS,4.82398
2008,North Macedonia,,,,,ANYS,8.67652
2009,North Macedonia,,,,,ANYS,11.13907
2010,North Macedonia,,,,,ANYS,12.35732
2011,North Macedonia,,,,,ANYS,13.4264
2012,North Macedonia,,,,,ANYS,14.87379
2013,North Macedonia,,,,,ANYS,16.1014
2013,North Macedonia,,,,,2MT10MBPS,9.13946
2013,North Macedonia,,,,,10MBPS,6.7328
2013,North Macedonia,,,,,256KT2MBPS,0.22914
2014,North Macedonia,,,,,10MBPS,11.00128
2014,North Macedonia,,,,,2MT10MBPS,5.62236
2014,North Macedonia,,,,,256KT2MBPS,0.1956
2014,North Macedonia,,,,,ANYS,16.81924
2015,North Macedonia,,,,,ANYS,17.28784
2015,North Macedonia,,,,,10MBPS,12.53082
2015,North Macedonia,,,,,2MT10MBPS,4.64985
2015,North Macedonia,,,,,256KT2MBPS,0.10717
2016,North Macedonia,,,,,10MBPS,13.57504
2016,North Macedonia,,,,,2MT10MBPS,4.02275
2016,North Macedonia,,,,,256KT2MBPS,0.48256
2016,North Macedonia,,,,,ANYS,18.08036
2017,North Macedonia,,,,,2MT10MBPS,4.34394
2017,North Macedonia,,,,,256KT2MBPS,0.41203
2017,North Macedonia,,,,,ANYS,18.76415
2017,North Macedonia,,,,,10MBPS,14.00819
2018,North Macedonia,,,,,ANYS,20.24915
2018,North Macedonia,,,,,10MBPS,15.98819
2018,North Macedonia,,,,,2MT10MBPS,3.99779
2018,North Macedonia,,,,,256KT2MBPS,0.26317
2019,North Macedonia,,,,,ANYS,21.48828
2019,North Macedonia,,,,,10MBPS,17.896
2019,North Macedonia,,,,,2MT10MBPS,3.42635
2019,North Macedonia,,,,,256KT2MBPS,0.16593
2020,North Macedonia,,,,,ANYS,22.52737
2020,North Macedonia,,,,,10MBPS,19.62482
2020,North Macedonia,,,,,2MT10MBPS,2.7784
2020,North Macedonia,,,,,256KT2MBPS,0.12415
2021,North Macedonia,,,,,2MT10MBPS,1.71162
2021,North Macedonia,,,,,256KT2MBPS,0.11173
2021,North Macedonia,,,,,10MBPS,21.89043
2021,North Macedonia,,,,,ANYS,23.71378
2003,Uzbekistan,,,,,ANYS,0.01064
2004,Uzbekistan,,,,,ANYS,0.02102
2005,Uzbekistan,,,,,ANYS,0.03113
2006,Uzbekistan,,,,,ANYS,0.03208
2007,Uzbekistan,,,,,ANYS,0.07023
2008,Uzbekistan,,,,,ANYS,0.23789
2009,Uzbekistan,,,,,ANYS,0.31502
2010,Uzbekistan,,,,,ANYS,0.41238
2011,Uzbekistan,,,,,ANYS,0.50851
2012,Uzbekistan,,,,,ANYS,0.74763
2012,Uzbekistan,,,,,256KT2MBPS,0.67426
2012,Uzbekistan,,,,,2MT10MBPS,0.04678
2013,Uzbekistan,,,,,ANYS,1.02225
2014,Uzbekistan,,,,,10MBPS,0.00457
2014,Uzbekistan,,,,,ANYS,2.69472
2014,Uzbekistan,,,,,256KT2MBPS,1.59633
2014,Uzbekistan,,,,,2MT10MBPS,0.17429
2015,Uzbekistan,,,,,256KT2MBPS,5.23439
2015,Uzbekistan,,,,,ANYS,5.77648
2015,Uzbekistan,,,,,2MT10MBPS,0.52707
2015,Uzbekistan,,,,,10MBPS,0.01502
2016,Uzbekistan,,,,,ANYS,8.73147
2016,Uzbekistan,,,,,256KT2MBPS,4.88537
2016,Uzbekistan,,,,,2MT10MBPS,3.06574
2016,Uzbekistan,,,,,10MBPS,0.78036
2017,Uzbekistan,,,,,10MBPS,0.92154
2017,Uzbekistan,,,,,ANYS,10.3933
2017,Uzbekistan,,,,,256KT2MBPS,5.82025
2017,Uzbekistan,,,,,2MT10MBPS,3.64805
2018,Uzbekistan,,,,,ANYS,12.70743
2018,Uzbekistan,,,,,256KT2MBPS,3.68515
2018,Uzbekistan,,,,,10MBPS,1.6246
2018,Uzbekistan,,,,,2MT10MBPS,7.11616
2019,Uzbekistan,,,,,10MBPS,0.95285
2019,Uzbekistan,,,,,ANYS,10.55151
2019,Uzbekistan,,,,,2MT10MBPS,5.64162
2019,Uzbekistan,,,,,256KT2MBPS,2.83968
2020,Uzbekistan,,,,,ANYS,15.8352
2020,Uzbekistan,,,,,2MT10MBPS,9.45196
2020,Uzbekistan,,,,,10MBPS,3.9973
2020,Uzbekistan,,,,,256KT2MBPS,0.43027
2021,Uzbekistan,,,,,ANYS,21.99865
2021,Uzbekistan,,,,,256KT2MBPS,0.19165
2021,Uzbekistan,,,,,10MBPS,6.85623
2021,Uzbekistan,,,,,2MT10MBPS,14.95078
2021,Uzbekistan,,,,,2MT10MBPS,14.95078
