Year,GeoAreaName,Name of international institution,Value
2016,Estonia,IFC,0.08296
2016,Estonia,IMF,0.078
2016,Estonia,WTO,0.6173
2017,Estonia,WTO,0.6098
2017,Estonia,IMF,0.0775
2015,Kyrgyzstan,IFC,0.09348
2015,Kyrgyzstan,IBRD,0.0794
2015,Kyrgyzstan,UNGA,0.5181
2015,Kyrgyzstan,ECOSOC,1.8519
2015,Kyrgyzstan,ADB,0.538
2016,Kyrgyzstan,UNGA,0.5181
2016,Kyrgyzstan,IMF,0.047
2016,Kyrgyzstan,IFC,0.09348
2016,Kyrgyzstan,IBRD,0.08
2016,Kyrgyzstan,WTO,0.6173
2000,Bulgaria,IMF,0.3107
2000,Bulgaria,IFC,0.2131
2000,Bulgaria,ECOSOC,1.8519
2005,Bulgaria,WTO,0.6711
2005,Bulgaria,IFC,0.2125
2005,Bulgaria,UNGA,0.5236
2005,Bulgaria,IMF,0.3058
2005,Bulgaria,IBRD,0.3376
2010,Bulgaria,IFC,0.2119
2010,Bulgaria,IMF,0.3004
2010,Bulgaria,UNGA,0.5208
2016,Kyrgyzstan,ADB,0.538
2017,Kyrgyzstan,IFC,0.09348
2017,Kyrgyzstan,IMF,0.0644
2017,Kyrgyzstan,IBRD,0.0763
2017,Kyrgyzstan,UNGA,0.5181
2017,Kyrgyzstan,ADB,0.538
2017,Kyrgyzstan,WTO,0.6098
2018,Kyrgyzstan,UNGA,0.5181
2018,Kyrgyzstan,IMF,0.0644
2018,Kyrgyzstan,IBRD,0.0753
2018,Kyrgyzstan,IFC,0.0935
2010,Bulgaria,IBRD,0.3371
2010,Bulgaria,WTO,0.6536
2015,Bulgaria,IBRD,0.2646
2015,Bulgaria,IFC,0.21177
2015,Bulgaria,IMF,0.2833
2015,Bulgaria,WTO,0.625
2015,Bulgaria,UNGA,0.5181
2016,Bulgaria,IBRD,0.32
2016,Bulgaria,IFC,0.21177
2016,Bulgaria,IMF,0.209
2016,Bulgaria,WTO,0.6173
2018,Kyrgyzstan,WTO,0.6098
2018,Kyrgyzstan,ADB,0.5372
2019,Kyrgyzstan,ADB,0.53283
2019,Kyrgyzstan,UNGA,0.5181
2019,Kyrgyzstan,WTO,0.6098
2019,Kyrgyzstan,IFC,0.0927
2019,Kyrgyzstan,IBRD,0.0744
2019,Kyrgyzstan,IMF,0.06441
2020,Kyrgyzstan,ADB,0.533
2020,Kyrgyzstan,UNGA,0.5181
2020,Kyrgyzstan,IMF,0.0644
2017,Estonia,IFC,0.08296
2017,Estonia,IBRD,0.0789
2017,Estonia,ECOSOC,1.85185185185185
2017,Estonia,UNGA,0.5181
2018,Estonia,WTO,0.6098
2018,Estonia,IMF,0.0775
2018,Estonia,IBRD,0.0779
2018,Estonia,UNGA,0.5181
2018,Estonia,IFC,0.083
2019,Estonia,IMF,0.07753
2019,Estonia,IBRD,0.077
2016,Bulgaria,UNGA,0.5181
2017,Bulgaria,WTO,0.6098
2017,Bulgaria,IMF,0.2073
2017,Bulgaria,IFC,0.21177
2017,Bulgaria,IBRD,0.3093
2017,Bulgaria,UNGA,0.5181
2018,Bulgaria,IFC,0.2118
2018,Bulgaria,WTO,0.6098
2018,Bulgaria,UNGA,0.5181
2018,Bulgaria,IBRD,0.3034
2018,Bulgaria,IMF,0.2073
2019,Estonia,IFC,0.0822
2019,Estonia,WTO,0.6098
2019,Estonia,UNGA,0.5181
2020,Estonia,UNSC,6.667
2020,Estonia,UNGA,0.5181
2020,Estonia,IFC,0.08277
2020,Estonia,WTO,0.60976
2020,Estonia,IMF,0.07751
2020,Estonia,IBRD,0.07564
2021,Estonia,IMF,0.07728
2021,Estonia,IBRD,0.07785
2020,Kyrgyzstan,IBRD,0.07315
2020,Kyrgyzstan,IFC,0.09329
2020,Kyrgyzstan,WTO,0.60976
2021,Kyrgyzstan,WTO,0.60976
2021,Kyrgyzstan,IFC,0.08925
2021,Kyrgyzstan,IBRD,0.07156
2021,Kyrgyzstan,IMF,0.06419
2021,Kyrgyzstan,UNGA,0.51813
2000,Latvia,IMF,0.0709
2000,Latvia,IFC,0.1
2000,Latvia,UNGA,0.5291
2019,Bulgaria,IMF,0.20725
2019,Bulgaria,IBRD,0.2983
2019,Bulgaria,WTO,0.6098
2019,Bulgaria,UNGA,0.5181
2019,Bulgaria,IFC,0.2102
2020,Bulgaria,IFC,0.21157
2020,Bulgaria,WTO,0.60976
2020,Bulgaria,UNGA,0.5181
2020,Bulgaria,IMF,0.20716
2020,Bulgaria,IBRD,0.29079
2021,Bulgaria,IBRD,0.28128
2021,Estonia,WTO,0.60976
2021,Estonia,IFC,0.08221
2021,Estonia,UNGA,0.51813
2000,Finland,IFC,0.6642
2000,Finland,IMF,0.602
2000,Finland,UNGA,0.5291
2000,Finland,ADB,0.616
2000,Finland,AFDB,0.532
2000,Finland,IADB,0.161
2000,Finland,IBRD,0.5474
2000,Finland,WTO,0.7143
2021,Bulgaria,IMF,0.20679
2021,Bulgaria,WTO,0.60976
2021,Bulgaria,ECOSOC,1.85185
2021,Bulgaria,IFC,0.19997
2021,Bulgaria,UNGA,0.51813
2000,Belarus,IBRD,0.222
2000,Belarus,IFC,0.2254
2000,Belarus,IMF,0.1922
2000,Belarus,UNGA,0.5291
2000,Belarus,ECOSOC,1.8519
2005,Belarus,UNGA,0.5236
2000,Latvia,WTO,0.7143
2000,Latvia,IBRD,0.1015
2005,Latvia,IBRD,0.101
2005,Latvia,UNGA,0.5236
2005,Latvia,IFC,0.0997
2005,Latvia,IMF,0.0698
2005,Latvia,WTO,0.6711
2010,Latvia,IBRD,0.1008
2010,Latvia,UNGA,0.5208
2010,Latvia,WTO,0.6536
2010,Latvia,IMF,0.0685
2010,Latvia,IFC,0.0994
2015,Latvia,IBRD,0.1044
2015,Latvia,UNGA,0.5181
2015,Latvia,IFC,0.10931
2015,Latvia,IMF,0.0857
2015,Latvia,WTO,0.625
2016,Latvia,WTO,0.6173
2016,Latvia,IMF,0.096
2016,Latvia,IFC,0.10931
2016,Latvia,IBRD,0.11
2016,Latvia,UNGA,0.5181
2005,Finland,IBRD,0.5443
2005,Finland,AFDB,0.509
2005,Finland,ADB,0.587
2005,Finland,WTO,0.6711
2005,Finland,UNGA,0.5236
2005,Finland,IMF,0.5925
2005,Finland,IADB,0.161
2005,Finland,IFC,0.6621
2010,Finland,IADB,0.161
2010,Finland,UNGA,0.5208
2010,Finland,IMF,0.582
2005,Belarus,IMF,0.1891
2005,Belarus,IFC,0.2247
2005,Belarus,IBRD,0.2207
2010,Belarus,IMF,0.1858
2010,Belarus,IFC,0.2241
2010,Belarus,IBRD,0.2204
2010,Belarus,UNGA,0.5208
2015,Belarus,UNGA,0.5181
2015,Belarus,IBRD,0.2124
2015,Belarus,IMF,0.1826
2010,Finland,IBRD,0.5434
2010,Finland,ECOSOC,1.8519
2010,Finland,WTO,0.6536
2010,Finland,ADB,0.608
2010,Finland,AFDB,0.499
2010,Finland,IFC,0.6604
2014,Finland,AFDB,0.498
2015,Finland,AFDB,0.5
2015,Finland,IMF,0.5307
2015,Finland,IFC,0.6079
2015,Finland,ADB,0.571
2017,Latvia,IFC,0.10931
2017,Latvia,IMF,0.0952
2017,Latvia,WTO,0.6098
2017,Latvia,UNGA,0.5181
2017,Latvia,IBRD,0.1037
2018,Latvia,WTO,0.6098
2018,Latvia,IFC,0.1093
2018,Latvia,IBRD,0.1021
2018,Latvia,IMF,0.0952
2018,Latvia,UNGA,0.5181
2019,Latvia,UNGA,0.5181
2019,Latvia,IBRD,0.1008
2019,Latvia,IMF,0.09516
2019,Latvia,IFC,0.1084
2019,Latvia,WTO,0.6098
2020,Latvia,IMF,0.09513
2020,Latvia,IBRD,0.09875
2020,Latvia,UNGA,0.5181
2020,Latvia,ECOSOC,1.85185
2020,Latvia,WTO,0.60976
2020,Latvia,IFC,0.10912
2021,Latvia,UNGA,0.51813
2015,Belarus,IFC,0.22403
2016,Belarus,IBRD,0.21
2016,Belarus,UNGA,0.5181
2016,Belarus,IMF,0.166
2016,Belarus,IFC,0.22403
2017,Belarus,UNGA,0.5181
2017,Belarus,IBRD,0.2078
2017,Belarus,IFC,0.22403
2017,Belarus,IMF,0.1646
2018,Belarus,IFC,0.224
2018,Belarus,ECOSOC,1.8519
2018,Belarus,UNGA,0.5181
2018,Belarus,IBRD,0.204
2018,Belarus,IMF,0.1646
2019,Belarus,UNGA,0.5181
2019,Belarus,ECOSOC,1.85185
2019,Belarus,IFC,0.2224
2019,Belarus,IMF,0.16456
2019,Belarus,IBRD,0.2008
2020,Belarus,IFC,0.22383
2020,Belarus,ECOSOC,1.85185
2015,Finland,WTO,0.625
2015,Finland,UNGA,0.5181
2015,Finland,IADB,0.161
2015,Finland,ECOSOC,1.8519
2015,Finland,IBRD,0.5228
2016,Finland,IADB,0.161
2016,Finland,IBRD,0.52
2016,Finland,IMF,0.512
2016,Finland,IFC,0.6079
2016,Finland,ADB,0.571
2016,Finland,WTO,0.6173
2021,Latvia,ECOSOC,1.85185
2021,Latvia,IBRD,0.10107
2021,Latvia,IMF,0.09488
2021,Latvia,IFC,0.11247
2021,Latvia,WTO,0.60976
2000,Liechtenstein,UNGA,0.5291
2000,Liechtenstein,WTO,0.7143
2005,Liechtenstein,UNGA,0.5236
2005,Liechtenstein,WTO,0.6711
2010,Liechtenstein,WTO,0.6536
2010,Liechtenstein,UNGA,0.5208
2016,Finland,ECOSOC,1.8519
2016,Finland,UNGA,0.5181
2016,Finland,AFDB,0.4959
2017,Finland,UNGA,0.5181
2017,Finland,WTO,0.6098
2017,Finland,ADB,0.571
2017,Finland,AFDB,0.4959
2017,Finland,IMF,0.5083
2017,Finland,IFC,0.6079
2017,Finland,IBRD,0.514
2017,Finland,IADB,0.161
2010,Liechtenstein,ECOSOC,1.8519
2015,Liechtenstein,UNGA,0.5181
2015,Liechtenstein,WTO,0.625
2016,Liechtenstein,WTO,0.6173
2016,Liechtenstein,UNGA,0.5181
2017,Liechtenstein,UNGA,0.5181
2017,Liechtenstein,WTO,0.6098
2018,Liechtenstein,WTO,0.6098
2018,Liechtenstein,UNGA,0.5181
2019,Liechtenstein,UNGA,0.5181
2019,Liechtenstein,WTO,0.6098
2020,Belarus,UNGA,0.5181
2020,Belarus,IMF,0.16449
2020,Belarus,IBRD,0.20256
2021,Belarus,IBRD,0.20271
2021,Belarus,UNGA,0.51813
2021,Belarus,IMF,0.16417
2021,Belarus,IFC,0.22174
2000,Croatia,IBRD,0.158
2000,Croatia,IFC,0.1304
2000,Croatia,UNGA,0.5291
2018,Finland,UNGA,0.5181
2018,Finland,IADB,0.161
2018,Finland,ADB,0.5701
2018,Finland,IFC,0.6079
2018,Finland,AFDB,0.5003
2018,Finland,WTO,0.6098
2018,Finland,IMF,0.5082
2018,Finland,IBRD,0.5038
2019,Finland,WTO,0.6098
2019,Finland,IADB,0.161
2019,Finland,UNGA,0.5181
2019,Finland,IMF,0.50821
2019,Finland,IBRD,0.4949
2019,Finland,AFDB,0.49952
2019,Finland,IFC,0.6037
2019,Finland,ADB,0.56572
2020,Finland,ADB,0.566
2020,Finland,ECOSOC,1.85185
2020,Finland,UNGA,0.5181
2020,Finland,IFC,0.60766
2020,Finland,WTO,0.60976
2020,Finland,IMF,0.50795
2020,Liechtenstein,WTO,0.60976
2020,Liechtenstein,UNGA,0.5181
2021,Liechtenstein,UNGA,0.51813
2021,Liechtenstein,WTO,0.60976
2000,Lithuania,IFC,0.1079
2000,Lithuania,IMF,0.079
2000,Lithuania,UNGA,0.5291
2000,Lithuania,IBRD,0.1092
2005,Lithuania,IBRD,0.1086
2005,Lithuania,UNGA,0.5236
2000,Croatia,IMF,0.1822
2000,Croatia,ECOSOC,1.8519
2000,Croatia,IADB,0.05
2000,Croatia,WTO,0.7143
2005,Croatia,IBRD,0.1571
2005,Croatia,IADB,0.05
2005,Croatia,WTO,0.6711
2005,Croatia,UNGA,0.5236
2005,Croatia,IFC,0.1301
2005,Croatia,IMF,0.1793
2010,Croatia,WTO,0.6536
2010,Croatia,IFC,0.1297
2010,Croatia,IMF,0.1762
2010,Croatia,IADB,0.05
2010,Croatia,IBRD,0.1569
2010,Croatia,UNGA,0.5208
2015,Croatia,IADB,0.05
2015,Croatia,ECOSOC,1.8519
2015,Croatia,IFC,0.13625
2015,Croatia,IMF,0.1741
2015,Croatia,WTO,0.625
2015,Croatia,UNGA,0.5181
2020,Finland,IBRD,0.48191
2021,Finland,ECOSOC,1.85185
2021,Finland,UNGA,0.51813
2021,Finland,IBRD,0.48723
2021,Finland,IMF,0.50725
2021,Finland,WTO,0.60976
2021,Finland,IFC,0.60141
2000,France,UNSC,6.6667
2000,France,WTO,0.7143
2000,France,IBRD,4.3271
2005,Lithuania,IMF,0.0778
2005,Lithuania,IFC,0.1076
2005,Lithuania,WTO,0.6711
2005,Lithuania,ECOSOC,1.8519
2010,Lithuania,UNGA,0.5208
2010,Lithuania,WTO,0.6536
2010,Lithuania,IMF,0.0764
2010,Lithuania,IFC,0.1073
2010,Lithuania,IBRD,0.1084
2015,Lithuania,IBRD,0.0974
2015,Lithuania,UNGA,0.5181
2015,Croatia,IBRD,0.155
2016,Croatia,IBRD,0.16
2016,Croatia,IFC,0.13625
2016,Croatia,IMF,0.173
2016,Croatia,WTO,0.6173
2016,Croatia,IADB,0.05
2016,Croatia,UNGA,0.5181
2017,Croatia,IMF,0.1717
2017,Croatia,IFC,0.13625
2017,Croatia,IBRD,0.1525
2015,Lithuania,IFC,0.11634
2015,Lithuania,IMF,0.1022
2015,Lithuania,WTO,0.625
2015,Lithuania,UNSC,6.6667
2016,Lithuania,UNGA,0.5181
2016,Lithuania,WTO,0.6173
2016,Lithuania,IMF,0.118
2016,Lithuania,IFC,0.11634
2016,Lithuania,IBRD,0.11
2017,Lithuania,IMF,0.1169
2017,Lithuania,WTO,0.6098
2017,Lithuania,UNGA,0.5181
2017,Lithuania,IBRD,0.1103
2017,Lithuania,IFC,0.11634
2018,Lithuania,UNGA,0.5181
2018,Lithuania,WTO,0.6098
2018,Lithuania,IFC,0.1163
2018,Lithuania,IMF,0.1169
2018,Lithuania,IBRD,0.1086
2019,Lithuania,IBRD,0.1071
2019,Lithuania,IMF,0.11688
2000,France,IADB,1.896
2000,France,IFC,5.0505
2000,France,UNGA,0.5291
2000,France,IMF,5.0279
2000,France,ADB,2.235
2000,France,AFDB,3.884
2000,France,ECOSOC,1.8519
2005,France,ECOSOC,1.8519
2005,France,UNGA,0.5236
2005,France,IMF,4.948
2005,France,IFC,5.0351
2017,Croatia,IADB,0.05
2017,Croatia,UNGA,0.5181
2017,Croatia,WTO,0.6098
2018,Croatia,IFC,0.1363
2018,Croatia,WTO,0.6098
2018,Croatia,UNGA,0.5181
2018,Croatia,IADB,0.05
2018,Croatia,IBRD,0.1499
2018,Croatia,IMF,0.1717
2019,Croatia,IFC,0.1352
2019,Croatia,IMF,0.17169
2019,Lithuania,IFC,0.1154
2019,Lithuania,WTO,0.6098
2019,Lithuania,UNGA,0.5181
2020,Lithuania,WTO,0.60976
2020,Lithuania,IFC,0.11615
2020,Lithuania,IMF,0.11684
2020,Lithuania,IBRD,0.10492
2020,Lithuania,UNGA,0.5181
2021,Lithuania,IMF,0.11657
2021,Lithuania,IBRD,0.11098
2021,Lithuania,IFC,0.11064
2005,France,UNSC,6.6667
2005,France,IADB,1.896
2005,France,IBRD,4.3028
2005,France,AFDB,3.721
2005,France,ADB,2.19
2005,France,WTO,0.6711
2010,France,IFC,5.0215
2010,France,UNGA,0.5208
2010,France,IBRD,4.2958
2010,France,IADB,1.896
2010,France,UNSC,6.6667
2019,Croatia,IBRD,0.1477
2019,Croatia,WTO,0.6098
2019,Croatia,IADB,0.05
2019,Croatia,UNGA,0.5181
2020,Croatia,IFC,0.13606
2020,Croatia,WTO,0.60976
2020,Croatia,UNGA,0.5181
2020,Croatia,IMF,0.17162
2020,Croatia,IBRD,0.148
2021,Croatia,IBRD,0.14728
2021,Lithuania,WTO,0.60976
2021,Lithuania,UNGA,0.51813
2000,Luxembourg,WTO,0.7143
2000,Luxembourg,IBRD,0.1182
2000,Luxembourg,IFC,0.0995
2000,Luxembourg,IMF,0.1421
2000,Luxembourg,UNGA,0.5291
2005,Luxembourg,UNGA,0.5236
2005,Luxembourg,IMF,0.1398
2005,Luxembourg,IFC,0.0992
2005,Luxembourg,ADB,0.587
2010,France,FSB,5.7692
2010,France,ECOSOC,1.8519
2010,France,WTO,0.6536
2010,France,ADB,2.413
2010,France,AFDB,3.648
2010,France,IMF,4.8602
2014,France,AFDB,3.76
2015,France,AFDB,3.74
2015,France,IMF,4.2896
2015,France,IBRD,3.932
2015,France,IFC,4.48404
2021,Croatia,IMF,0.17129
2021,Croatia,UNGA,0.51813
2021,Croatia,WTO,0.60976
2021,Croatia,IFC,0.13565
2000,Cyprus,WTO,0.7143
2000,Cyprus,IBRD,0.1063
2000,Cyprus,UNGA,0.5291
2000,Cyprus,IMF,0.0769
2000,Cyprus,IFC,0.0995
2005,Cyprus,IFC,0.0992
2005,Cyprus,IMF,0.0757
2005,Luxembourg,WTO,0.6711
2005,Luxembourg,IBRD,0.1175
2010,Luxembourg,ADB,0.608
2010,Luxembourg,WTO,0.6536
2010,Luxembourg,IFC,0.0989
2010,Luxembourg,IMF,0.1373
2010,Luxembourg,UNGA,0.5208
2010,Luxembourg,IBRD,0.1173
2014,Luxembourg,AFDB,0.205
2015,Luxembourg,AFDB,0.2
2015,Luxembourg,IMF,0.1954
2015,Luxembourg,ADB,0.571
2015,Luxembourg,IFC,0.1089
2015,Luxembourg,UNGA,0.5181
2015,Luxembourg,IBRD,0.104
2015,Luxembourg,WTO,0.625
2016,Luxembourg,IBRD,0.13
2016,Luxembourg,IMF,0.294
2016,Luxembourg,IFC,0.1089
2016,Luxembourg,ADB,0.571
2016,Luxembourg,WTO,0.6173
2016,Luxembourg,AFDB,0.2095
2015,France,ADB,2.163
2015,France,WTO,0.625
2015,France,UNGA,0.5181
2015,France,UNSC,6.6667
2015,France,ECOSOC,1.8519
2015,France,IADB,1.896
2015,France,FSB,5.2632
2016,France,IADB,1.896
2016,France,UNGA,0.5181
2016,France,UNSC,6.6667
2016,France,FSB,5.2632
2005,Cyprus,UNGA,0.5236
2005,Cyprus,WTO,0.6711
2005,Cyprus,IBRD,0.1057
2010,Cyprus,IMF,0.252
2010,Cyprus,IFC,0.0989
2010,Cyprus,UNGA,0.5208
2010,Cyprus,IBRD,0.1055
2010,Cyprus,WTO,0.6536
2015,Cyprus,IBRD,0.0954
2015,Cyprus,IFC,0.1089
2015,Cyprus,IMF,0.092
2015,Cyprus,WTO,0.625
2015,Cyprus,UNGA,0.5181
2016,Cyprus,IBRD,0.09
2016,Cyprus,IFC,0.1089
2016,Cyprus,IMF,0.09
2016,Cyprus,WTO,0.6173
2016,Cyprus,UNGA,0.5181
2017,Cyprus,UNGA,0.5181
2017,Cyprus,WTO,0.6098
2017,Cyprus,IMF,0.0895
2016,France,ECOSOC,1.8519
2016,France,IBRD,3.94
2016,France,IMF,4.069
2016,France,IFC,4.48404
2016,France,ADB,2.161
2016,France,WTO,0.6173
2016,France,AFDB,3.7463
2017,France,AFDB,3.7463
2017,France,IMF,4.0357
2017,France,IFC,4.48404
2017,France,IBRD,3.8595
2017,France,ECOSOC,1.85185185185185
2017,France,FSB,5.2632
2017,France,WTO,0.6098
2017,France,ADB,2.161
2017,France,UNSC,6.6667
2017,France,UNGA,0.5181
2017,France,IADB,1.896
2018,France,IFC,4.484
2018,France,AFDB,3.7793
2018,France,WTO,0.6098
2018,France,ADB,2.1564
2016,Luxembourg,UNGA,0.5181
2017,Luxembourg,AFDB,0.2095
2017,Luxembourg,WTO,0.6098
2017,Luxembourg,ADB,0.571
2017,Luxembourg,IFC,0.1089
2017,Luxembourg,IMF,0.2919
2017,Luxembourg,IBRD,0.1263
2017,Luxembourg,UNGA,0.5181
2018,Luxembourg,IMF,0.2918
2018,Luxembourg,IBRD,0.1243
2018,Luxembourg,IFC,0.1089
2017,Cyprus,IFC,0.1089
2017,Cyprus,IBRD,0.0913
2018,Cyprus,IFC,0.1089
2018,Cyprus,WTO,0.6098
2018,Cyprus,UNGA,0.5181
2018,Cyprus,IBRD,0.1061
2018,Cyprus,IMF,0.0895
2019,Cyprus,IFC,0.108
2019,Cyprus,IMF,0.08949
2019,Cyprus,IBRD,0.1047
2019,Cyprus,WTO,0.6098
2018,France,IBRD,3.7787
2018,France,IMF,4.0348
2018,France,IADB,1.896
2018,France,UNGA,0.5181
2018,France,UNSC,6.6667
2018,France,ECOSOC,1.8519
2018,France,FSB,5.2632
2019,France,IMF,4.03481
2019,France,ADB,2.15193
2019,France,WTO,0.6098
2019,France,UNGA,0.5181
2019,Cyprus,UNGA,0.5181
2020,Cyprus,IFC,0.10871
2020,Cyprus,WTO,0.60976
2020,Cyprus,UNGA,0.5181
2020,Cyprus,IMF,0.08947
2020,Cyprus,IBRD,0.10259
2021,Cyprus,IBRD,0.09992
2021,Cyprus,IMF,0.08923
2021,Cyprus,UNGA,0.51813
2021,Cyprus,WTO,0.60976
2021,Cyprus,IFC,0.10369
2019,France,IBRD,3.7087
2019,France,AFDB,3.77381
2019,France,IFC,4.4542
2019,France,FSB,5.2632
2019,France,UNSC,6.6667
2019,France,ECOSOC,1.85185
2019,France,IADB,1.896
2020,France,ECOSOC,1.85185
2020,France,UNSC,6.667
2020,France,FSB,5.26316
2020,France,UNGA,0.5181
2018,Luxembourg,WTO,0.6098
2018,Luxembourg,ADB,0.5701
2018,Luxembourg,AFDB,0.2124
2018,Luxembourg,UNGA,0.5181
2019,Luxembourg,UNGA,0.5181
2019,Luxembourg,ECOSOC,1.85185
2019,Luxembourg,WTO,0.6098
2019,Luxembourg,AFDB,0.21361
2019,Luxembourg,IFC,0.108
2019,Luxembourg,IBRD,0.1225
2019,Luxembourg,ADB,0.56572
2020,France,IFC,4.48345
2020,France,ADB,2.152
2020,France,WTO,0.60976
2020,France,IBRD,3.89409
2020,France,IMF,4.03267
2021,France,WTO,0.60976
2021,France,IFC,4.43530285615146
2021,France,FSB,5.17241379310345
2021,France,ECOSOC,1.85185
2021,France,UNGA,0.51813
2021,France,IMF,4.02803213536696
2000,Czechia,ECOSOC,1.8519
2000,Czechia,WTO,0.7143
2000,Czechia,IBRD,0.4075
2000,Czechia,IFC,0.3816
2000,Czechia,UNGA,0.5291
2000,Czechia,IMF,0.3944
2005,Czechia,IBRD,0.4052
2005,Czechia,WTO,0.6711
2005,Czechia,UNGA,0.5236
2005,Czechia,IMF,0.3881
2005,Czechia,IFC,0.3805
2019,Luxembourg,IMF,0.29181
2020,Luxembourg,IMF,0.29168
2020,Luxembourg,IBRD,0.11991
2020,Luxembourg,IFC,0.10871
2020,Luxembourg,WTO,0.60976
2020,Luxembourg,ECOSOC,1.85185
2020,Luxembourg,UNGA,0.5181
2020,Luxembourg,ADB,0.566
2021,Luxembourg,UNGA,0.51813
2021,Luxembourg,ECOSOC,1.85185
2021,Luxembourg,WTO,0.60976
2021,France,IBRD,3.89244888249073
2000,Georgia,UNGA,0.5291
2000,Georgia,WTO,0.7143
2000,Georgia,IBRD,0.114
2000,Georgia,IMF,0.0819
2000,Georgia,IFC,0.0463
2005,Georgia,IBRD,0.1133
2005,Georgia,IFC,0.0461
2005,Georgia,UNGA,0.5236
2005,Georgia,IMF,0.0806
2010,Czechia,IBRD,0.4045
2010,Czechia,WTO,0.6536
2010,Czechia,IFC,0.3794
2010,Czechia,IMF,0.0743
2010,Czechia,UNGA,0.5208
2015,Czechia,IFC,0.35822
2015,Czechia,IMF,0.4269
2015,Czechia,WTO,0.625
2015,Czechia,UNGA,0.5181
2015,Czechia,IBRD,0.3773
2016,Czechia,IBRD,0.38
2016,Czechia,IMF,0.466
2016,Czechia,IFC,0.35822
2016,Czechia,WTO,0.6173
2016,Czechia,UNGA,0.5181
2016,Czechia,ECOSOC,1.8519
2017,Czechia,IBRD,0.368
2017,Czechia,ECOSOC,1.85185185185185
2017,Czechia,UNGA,0.5181
2017,Czechia,WTO,0.6098
2017,Czechia,IMF,0.4625
2017,Czechia,IFC,0.35822
2005,Albania,IFC,0.0644
2005,Albania,ECOSOC,1.8519
2005,Albania,WTO,0.6711
2010,Albania,WTO,0.6536
2010,Albania,IMF,0.0333
2010,Albania,IFC,0.0643
2010,Albania,IBRD,0.0666
2010,Albania,UNGA,0.5208
2015,Albania,IMF,0.0531
2015,Albania,WTO,0.625
2015,Albania,IFC,0.0781
2005,Georgia,WTO,0.6711
2010,Georgia,WTO,0.6536
2010,Georgia,ADB,0.609
2010,Georgia,IMF,0.0792
2010,Georgia,IFC,0.0675
2010,Georgia,UNGA,0.5208
2010,Georgia,IBRD,0.1131
2015,Georgia,IBRD,0.1104
2015,Georgia,UNGA,0.5181
2015,Georgia,IFC,0.08097
2015,Georgia,ADB,0.572
2018,Czechia,IFC,0.3582
2018,Czechia,WTO,0.6098
2018,Czechia,ECOSOC,1.8519
2018,Czechia,UNGA,0.5181
2018,Czechia,IBRD,0.3609
2018,Czechia,IMF,0.4624
2019,Czechia,IMF,0.46242
2019,Czechia,IBRD,0.3547
2019,Czechia,WTO,0.6098
2019,Czechia,UNGA,0.5181
2019,Czechia,IFC,0.3557
2015,Georgia,WTO,0.625
2015,Georgia,IMF,0.0889
2015,Georgia,ECOSOC,1.8519
2016,Georgia,ECOSOC,1.8519
2016,Georgia,UNGA,0.5181
2016,Georgia,WTO,0.6173
2016,Georgia,ADB,0.572
2016,Georgia,IMF,0.071
2016,Georgia,IFC,0.08097
2016,Georgia,IBRD,0.11
2017,Georgia,IBRD,0.1054
2021,Luxembourg,IFC,0.13769
2021,Luxembourg,IBRD,0.13633
2021,Luxembourg,IMF,0.29121
2000,Malta,UNGA,0.5291
2000,Malta,IMF,0.0593
2000,Malta,WTO,0.7143
2000,Malta,IBRD,0.0823
2005,Malta,IBRD,0.0818
2005,Malta,IMF,0.0584
2005,Malta,IFC,0.0774
2005,Malta,WTO,0.6711
2017,Georgia,IFC,0.08097
2017,Georgia,IMF,0.0709
2017,Georgia,ADB,0.572
2017,Georgia,WTO,0.6098
2017,Georgia,UNGA,0.5181
2018,Georgia,UNGA,0.5181
2018,Georgia,WTO,0.6098
2018,Georgia,ADB,0.571
2018,Georgia,IFC,0.081
2018,Georgia,IBRD,0.1237
2018,Georgia,IMF,0.0709
2020,Czechia,UNGA,0.5181
2020,Czechia,IMF,0.46219
2020,Czechia,IBRD,0.35721
2020,Czechia,IFC,0.358
2020,Czechia,WTO,0.60976
2021,Czechia,IBRD,0.36748
2021,Czechia,IMF,0.46153
2021,Czechia,UNGA,0.51813
2021,Czechia,WTO,0.60976
2021,Czechia,IFC,0.38727
2000,Denmark,IADB,0.171
2019,Georgia,IFC,0.0803
2019,Georgia,WTO,0.6098
2019,Georgia,ADB,0.56664
2019,Georgia,UNGA,0.5181
2019,Georgia,IMF,0.07093
2019,Georgia,IBRD,0.122
2020,Georgia,ADB,0.567
2020,Georgia,UNGA,0.5181
2020,Georgia,IFC,0.08078
2020,Georgia,WTO,0.60976
2020,Georgia,IMF,0.07091
2005,Malta,UNGA,0.5236
2010,Malta,IFC,0.0772
2010,Malta,ECOSOC,1.8519
2010,Malta,IBRD,0.0817
2010,Malta,UNGA,0.5208
2010,Malta,WTO,0.6536
2010,Malta,IMF,0.0574
2015,Malta,IFC,0.08962
2015,Malta,WTO,0.625
2015,Malta,IMF,0.0698
2015,Malta,UNGA,0.5181
2015,Malta,IBRD,0.0779
2016,Malta,WTO,0.6173
2016,Malta,IMF,0.063
2016,Malta,IFC,0.08962
2016,Malta,IBRD,0.08
2016,Malta,UNGA,0.5181
2017,Malta,WTO,0.6098
2017,Malta,IBRD,0.0749
