Year,GeoAreaName,Education level,Quantile,Sex,Value
2015,Norway,PRIMAR,_T,BOTHSEX,1.0
2020,Finland,PRIMAR,_T,BOTHSEX,1.0
2020,Finland,LOWSEC,_T,BOTHSEX,1.00603
2020,Finland,UPPSEC,_T,BOTHSEX,0.98264
2021,Finland,UPPSEC,_T,BOTHSEX,1.03275
2021,Finland,LOWSEC,_T,BOTHSEX,1.0061
2021,Finland,PRIMAR,_T,BOTHSEX,1.0
2006,France,PRIMAR,_T,BOTHSEX,1.0036
2006,France,LOWSEC,_T,BOTHSEX,0.99251
2006,France,UPPSEC,_T,BOTHSEX,0.99129
2007,France,UPPSEC,_T,BOTHSEX,0.97304
2018,Kyrgyzstan,LOWSEC,Q2,BOTHSEX,0.0
2018,Kyrgyzstan,LOWSEC,Q1,FEMALE,0.0
2018,Kyrgyzstan,PRIMAR,Q4,FEMALE,0.97586
2018,Kyrgyzstan,LOWSEC,Q2,MALE,0.0
2018,Kyrgyzstan,PRIMAR,_T,BOTHSEX,0.99552
2018,Kyrgyzstan,UPPSEC,Q2,BOTHSEX,0.0
2018,Kyrgyzstan,UPPSEC,Q4,BOTHSEX,1.07795
2015,Norway,LOWSEC,_T,BOTHSEX,0.99797
2016,Norway,LOWSEC,_T,BOTHSEX,1.0002
2016,Norway,PRIMAR,_T,BOTHSEX,1.0
2016,Norway,UPPSEC,_T,BOTHSEX,0.91425
2017,Norway,UPPSEC,_T,BOTHSEX,0.95061
2017,Norway,PRIMAR,_T,BOTHSEX,1.0
2017,Norway,LOWSEC,_T,BOTHSEX,0.99187
2018,Norway,LOWSEC,_T,BOTHSEX,1.00763
2018,Norway,PRIMAR,_T,BOTHSEX,1.0011
2018,Norway,UPPSEC,_T,BOTHSEX,0.96496
2018,Kyrgyzstan,UPPSEC,Q4,FEMALE,1.10217
2018,Kyrgyzstan,LOWSEC,Q4,FEMALE,1.00436
2018,Kyrgyzstan,PRIMAR,Q3,FEMALE,0.98281
2018,Kyrgyzstan,LOWSEC,Q4,MALE,0.98756
2018,Kyrgyzstan,LOWSEC,Q3,BOTHSEX,0.98925
2018,Kyrgyzstan,LOWSEC,Q5,MALE,0.0
2018,Kyrgyzstan,PRIMAR,Q2,BOTHSEX,0.99544
2018,Kyrgyzstan,PRIMAR,Q2,MALE,0.99049
2011,Serbia,UPPSEC,_T,BOTHSEX,0.63966
2011,Serbia,PRIMAR,Q1,FEMALE,0.0
2011,Serbia,PRIMAR,Q1,BOTHSEX,1.01209
2011,Serbia,UPPSEC,_T,MALE,0.67054
2011,Serbia,UPPSEC,Q1,MALE,0.0
2011,Serbia,UPPSEC,Q5,BOTHSEX,0.0
2011,Serbia,UPPSEC,Q5,MALE,0.0
2011,Serbia,UPPSEC,Q4,FEMALE,0.0
2018,Kyrgyzstan,LOWSEC,Q5,FEMALE,0.0
2018,Kyrgyzstan,LOWSEC,_T,BOTHSEX,0.99254
2018,Kyrgyzstan,LOWSEC,_T,MALE,0.98614
2018,Kyrgyzstan,PRIMAR,Q4,BOTHSEX,0.9793
2018,Kyrgyzstan,LOWSEC,Q1,BOTHSEX,1.04485
2018,Kyrgyzstan,UPPSEC,Q3,BOTHSEX,1.03707
2018,Kyrgyzstan,UPPSEC,Q3,FEMALE,0.0
2018,Kyrgyzstan,UPPSEC,Q3,MALE,0.0
2011,Serbia,UPPSEC,Q5,FEMALE,0.0
2011,Serbia,PRIMAR,_T,FEMALE,1.00161
2011,Serbia,LOWSEC,Q4,BOTHSEX,1.0
2011,Serbia,PRIMAR,Q1,MALE,0.0
2011,Serbia,LOWSEC,Q4,MALE,0.0
2011,Serbia,LOWSEC,Q5,FEMALE,0.0
2011,Serbia,LOWSEC,Q5,BOTHSEX,0.0
2011,Serbia,PRIMAR,Q5,FEMALE,0.0
2018,Kyrgyzstan,PRIMAR,_T,FEMALE,0.99213
2018,Kyrgyzstan,LOWSEC,Q3,FEMALE,0.0
2018,Kyrgyzstan,PRIMAR,Q1,MALE,0.0
2018,Kyrgyzstan,UPPSEC,Q1,MALE,0.0
2018,Kyrgyzstan,UPPSEC,_T,BOTHSEX,0.91392
2018,Kyrgyzstan,PRIMAR,Q1,BOTHSEX,1.0
2018,Kyrgyzstan,UPPSEC,_T,MALE,0.93002
2018,Kyrgyzstan,LOWSEC,Q5,BOTHSEX,0.0
2011,Serbia,PRIMAR,Q2,BOTHSEX,0.0
2011,Serbia,UPPSEC,_T,FEMALE,0.61204
2011,Serbia,LOWSEC,_T,BOTHSEX,0.98686
2011,Serbia,LOWSEC,_T,FEMALE,0.97486
2011,Serbia,PRIMAR,Q4,MALE,0.0
2011,Serbia,LOWSEC,Q1,MALE,0.0
2011,Serbia,LOWSEC,Q2,FEMALE,0.0
2011,Serbia,PRIMAR,Q3,MALE,0.0
2018,Kyrgyzstan,UPPSEC,_T,FEMALE,0.90017
2018,Kyrgyzstan,PRIMAR,Q2,FEMALE,1.0
2018,Kyrgyzstan,PRIMAR,Q5,MALE,0.0
2018,Kyrgyzstan,LOWSEC,_T,FEMALE,0.99892
2018,Kyrgyzstan,LOWSEC,Q2,FEMALE,0.0
2018,Kyrgyzstan,PRIMAR,Q5,BOTHSEX,0.0
2018,Kyrgyzstan,PRIMAR,_T,MALE,0.99828
2018,Kyrgyzstan,UPPSEC,Q2,FEMALE,0.0
2019,Norway,UPPSEC,_T,BOTHSEX,0.9843
2019,Norway,PRIMAR,_T,BOTHSEX,0.9983
2019,Norway,LOWSEC,_T,BOTHSEX,0.99245
2020,Norway,LOWSEC,_T,BOTHSEX,1.00412
2020,Norway,PRIMAR,_T,BOTHSEX,1.0
2020,Norway,UPPSEC,_T,BOTHSEX,0.99597
2021,Norway,UPPSEC,_T,BOTHSEX,0.92129
2021,Norway,PRIMAR,_T,BOTHSEX,0.99271
2021,Norway,LOWSEC,_T,BOTHSEX,1.0
2006,Slovenia,UPPSEC,_T,BOTHSEX,1.01203
2018,Kyrgyzstan,LOWSEC,Q1,MALE,0.0
2018,Kyrgyzstan,PRIMAR,Q4,MALE,0.98189
2018,Kyrgyzstan,UPPSEC,Q2,MALE,0.0
2018,Kyrgyzstan,PRIMAR,Q1,FEMALE,1.0
2018,Kyrgyzstan,UPPSEC,Q1,FEMALE,0.0
2018,Kyrgyzstan,UPPSEC,Q4,MALE,1.03764
2018,Kyrgyzstan,PRIMAR,Q3,BOTHSEX,0.9825
2018,Kyrgyzstan,PRIMAR,Q3,MALE,0.98218
2007,France,LOWSEC,_T,BOTHSEX,1.00162
2007,France,PRIMAR,_T,BOTHSEX,1.0057
2008,France,PRIMAR,_T,BOTHSEX,1.0072
2008,France,LOWSEC,_T,BOTHSEX,1.01165
2008,France,UPPSEC,_T,BOTHSEX,1.00121
2009,France,UPPSEC,_T,BOTHSEX,1.02776
2009,France,LOWSEC,_T,BOTHSEX,1.00385
2009,France,PRIMAR,_T,BOTHSEX,1.0003
2010,France,PRIMAR,_T,BOTHSEX,0.9989
2010,France,LOWSEC,_T,BOTHSEX,1.00566
2018,Kyrgyzstan,LOWSEC,Q3,MALE,0.0
2018,Kyrgyzstan,LOWSEC,Q4,BOTHSEX,0.99532
2018,Kyrgyzstan,UPPSEC,Q1,BOTHSEX,0.0
2004,Türkiye,LOWSEC,Q3,BOTHSEX,0.92859
2004,Türkiye,LOWSEC,Q2,MALE,1.19339
2004,Türkiye,PRIMAR,Q2,BOTHSEX,1.05469
2004,Türkiye,LOWSEC,Q5,BOTHSEX,0.91915
2004,Türkiye,PRIMAR,Q2,MALE,1.00282
2011,Serbia,LOWSEC,Q2,BOTHSEX,0.98368
2011,Serbia,PRIMAR,Q4,FEMALE,0.0
2011,Serbia,PRIMAR,Q5,BOTHSEX,0.0
2011,Serbia,UPPSEC,Q3,BOTHSEX,0.78846
2011,Serbia,UPPSEC,Q3,FEMALE,0.62163
2011,Serbia,PRIMAR,Q4,BOTHSEX,0.0
2011,Serbia,LOWSEC,Q1,BOTHSEX,1.08881
2011,Serbia,LOWSEC,Q1,FEMALE,0.0
2004,Türkiye,LOWSEC,Q3,MALE,1.06365
2004,Türkiye,PRIMAR,Q3,FEMALE,0.96874
2004,Türkiye,UPPSEC,Q1,MALE,0.37292
2004,Türkiye,PRIMAR,Q1,BOTHSEX,1.07974
2004,Türkiye,UPPSEC,Q1,FEMALE,0.35269
2004,Türkiye,UPPSEC,_T,BOTHSEX,0.43406
2004,Türkiye,UPPSEC,Q5,BOTHSEX,0.64716
2004,Türkiye,UPPSEC,Q4,FEMALE,0.66587
2006,Slovenia,PRIMAR,_T,BOTHSEX,1.00151
2006,Slovenia,LOWSEC,_T,BOTHSEX,1.00693
2007,Slovenia,LOWSEC,_T,BOTHSEX,1.00151
2007,Slovenia,PRIMAR,_T,BOTHSEX,0.97327
2007,Slovenia,UPPSEC,_T,BOTHSEX,0.98343
2008,Slovenia,UPPSEC,_T,BOTHSEX,1.0013
2008,Slovenia,PRIMAR,_T,BOTHSEX,0.99537
2008,Slovenia,LOWSEC,_T,BOTHSEX,1.00916
2009,Slovenia,LOWSEC,_T,BOTHSEX,1.00182
2009,Slovenia,PRIMAR,_T,BOTHSEX,0.9998
2004,Türkiye,LOWSEC,_T,MALE,0.9474
2004,Türkiye,PRIMAR,Q4,BOTHSEX,0.96966
2004,Türkiye,UPPSEC,Q3,FEMALE,0.45105
2004,Türkiye,UPPSEC,Q2,MALE,0.45798
2004,Türkiye,PRIMAR,Q5,MALE,0.0
2004,Türkiye,PRIMAR,Q5,BOTHSEX,0.99868
2004,Türkiye,LOWSEC,Q1,MALE,1.00947
2004,Türkiye,PRIMAR,Q4,FEMALE,0.92803
2011,Serbia,UPPSEC,Q1,BOTHSEX,0.36118
2011,Serbia,PRIMAR,_T,MALE,1.0
2011,Serbia,UPPSEC,Q4,BOTHSEX,0.86765
2011,Serbia,UPPSEC,Q4,MALE,0.0
2011,Serbia,UPPSEC,Q1,FEMALE,0.0
2011,Serbia,PRIMAR,Q2,MALE,0.0
2011,Serbia,LOWSEC,Q3,MALE,0.0
2011,Serbia,LOWSEC,Q4,FEMALE,0.0
2009,Slovenia,UPPSEC,_T,BOTHSEX,1.04816
2010,Slovenia,UPPSEC,_T,BOTHSEX,1.02396
2010,Slovenia,PRIMAR,_T,BOTHSEX,1.00824
2010,Slovenia,LOWSEC,_T,BOTHSEX,0.99072
2011,Slovenia,LOWSEC,_T,BOTHSEX,0.99261
2011,Slovenia,PRIMAR,_T,BOTHSEX,0.99302
2011,Slovenia,UPPSEC,_T,BOTHSEX,1.00254
2012,Slovenia,UPPSEC,_T,BOTHSEX,1.01871
2012,Slovenia,PRIMAR,_T,BOTHSEX,0.99586
2012,Slovenia,LOWSEC,_T,BOTHSEX,0.97695
2004,Türkiye,LOWSEC,Q2,BOTHSEX,0.97324
2004,Türkiye,PRIMAR,Q3,MALE,1.02781
2004,Türkiye,PRIMAR,Q4,MALE,1.00546
2004,Türkiye,PRIMAR,Q5,FEMALE,1.02851
2004,Türkiye,LOWSEC,_T,FEMALE,0.60313
2004,Türkiye,LOWSEC,_T,BOTHSEX,0.7748
2004,Türkiye,LOWSEC,Q5,MALE,1.00919
2004,Türkiye,UPPSEC,_T,FEMALE,0.37332
2011,Serbia,PRIMAR,Q3,FEMALE,1.0
2011,Serbia,LOWSEC,Q5,MALE,0.0
2011,Serbia,LOWSEC,Q3,FEMALE,1.0
2011,Serbia,LOWSEC,Q2,MALE,0.0
2011,Serbia,LOWSEC,Q3,BOTHSEX,1.00217
2011,Serbia,PRIMAR,Q2,FEMALE,0.0
2011,Serbia,PRIMAR,Q3,BOTHSEX,1.0
2014,Serbia,UPPSEC,_T,FEMALE,0.92734
2013,Slovenia,LOWSEC,_T,BOTHSEX,1.00825
2013,Slovenia,PRIMAR,_T,BOTHSEX,0.98933
2013,Slovenia,UPPSEC,_T,BOTHSEX,1.02439
2014,Slovenia,UPPSEC,_T,BOTHSEX,1.02166
2014,Slovenia,PRIMAR,_T,BOTHSEX,1.04159
2014,Slovenia,LOWSEC,_T,BOTHSEX,1.00671
2015,Slovenia,LOWSEC,_T,BOTHSEX,0.9999
2015,Slovenia,PRIMAR,_T,BOTHSEX,0.99969
2015,Slovenia,UPPSEC,_T,BOTHSEX,1.00637
2016,Slovenia,UPPSEC,_T,BOTHSEX,1.04949
2004,Türkiye,PRIMAR,Q3,BOTHSEX,0.99473
2004,Türkiye,LOWSEC,Q3,FEMALE,0.81302
2004,Türkiye,LOWSEC,Q5,FEMALE,0.0
2004,Türkiye,LOWSEC,Q4,MALE,0.96703
2004,Türkiye,PRIMAR,Q1,MALE,1.0521
2004,Türkiye,PRIMAR,Q2,FEMALE,1.1084
2004,Türkiye,LOWSEC,Q4,FEMALE,0.72819
2004,Türkiye,LOWSEC,Q4,BOTHSEX,0.8375
2004,Türkiye,UPPSEC,Q5,MALE,0.54636
2004,Türkiye,PRIMAR,_T,FEMALE,0.92553
2004,Türkiye,UPPSEC,Q5,FEMALE,0.0
2004,Türkiye,LOWSEC,Q1,FEMALE,0.97931
2004,Türkiye,LOWSEC,Q1,BOTHSEX,0.97393
2004,Türkiye,UPPSEC,Q1,BOTHSEX,0.35083
2004,Türkiye,PRIMAR,_T,MALE,0.95733
2004,Türkiye,UPPSEC,_T,MALE,0.48131
2004,Türkiye,PRIMAR,Q1,FEMALE,1.11245
2004,Türkiye,UPPSEC,Q4,MALE,0.72346
2004,Türkiye,UPPSEC,Q4,BOTHSEX,0.71484
2004,Türkiye,UPPSEC,Q2,BOTHSEX,0.46131
2004,Türkiye,PRIMAR,_T,BOTHSEX,0.94162
2004,Türkiye,UPPSEC,Q2,FEMALE,0.47281
2004,Türkiye,UPPSEC,Q3,BOTHSEX,0.63225
2004,Türkiye,UPPSEC,Q3,MALE,0.77485
2014,Serbia,PRIMAR,Q3,BOTHSEX,1.0
2014,Serbia,PRIMAR,Q2,FEMALE,0.0
2014,Serbia,LOWSEC,Q3,BOTHSEX,0.99795
2014,Serbia,LOWSEC,Q2,MALE,0.0
2014,Serbia,LOWSEC,Q4,MALE,0.0
2014,Serbia,PRIMAR,Q1,MALE,0.0
2014,Serbia,LOWSEC,Q5,MALE,0.0
2014,Serbia,PRIMAR,Q3,FEMALE,0.0
2016,Slovenia,PRIMAR,_T,BOTHSEX,0.99402
2016,Slovenia,LOWSEC,_T,BOTHSEX,0.99528
2017,Slovenia,LOWSEC,_T,BOTHSEX,1.00513
2017,Slovenia,PRIMAR,_T,BOTHSEX,1.03574
2017,Slovenia,UPPSEC,_T,BOTHSEX,1.058
2018,Slovenia,UPPSEC,_T,BOTHSEX,1.01817
2018,Slovenia,PRIMAR,_T,BOTHSEX,0.98647
2018,Slovenia,LOWSEC,_T,BOTHSEX,0.99748
2019,Slovenia,LOWSEC,_T,BOTHSEX,0.99354
2019,Slovenia,PRIMAR,_T,BOTHSEX,0.99544
2004,Türkiye,LOWSEC,Q2,FEMALE,0.70653
2008,Türkiye,LOWSEC,_T,BOTHSEX,0.83484
2008,Türkiye,PRIMAR,_T,BOTHSEX,0.98236
2008,Türkiye,UPPSEC,_T,BOTHSEX,0.56269
2013,Türkiye,UPPSEC,_T,BOTHSEX,0.54432
2013,Türkiye,PRIMAR,_T,BOTHSEX,0.98093
2013,Türkiye,LOWSEC,_T,BOTHSEX,0.9535
2014,Türkiye,LOWSEC,_T,FEMALE,0.88688
2014,Türkiye,PRIMAR,Q5,FEMALE,0.0
2014,Serbia,LOWSEC,Q4,FEMALE,0.0
2014,Serbia,LOWSEC,Q3,MALE,0.0
2014,Serbia,UPPSEC,Q5,MALE,0.0
2014,Serbia,UPPSEC,Q5,BOTHSEX,0.0
2014,Serbia,UPPSEC,Q1,FEMALE,1.4006
2014,Serbia,UPPSEC,Q4,MALE,0.0
2014,Serbia,UPPSEC,Q4,BOTHSEX,1.07143
2014,Serbia,UPPSEC,Q1,BOTHSEX,1.17701
2014,Türkiye,PRIMAR,Q4,MALE,0.0
2014,Türkiye,PRIMAR,Q3,MALE,1.00781
2014,Türkiye,LOWSEC,Q2,BOTHSEX,1.07004
2014,Türkiye,PRIMAR,Q4,FEMALE,0.0
2014,Türkiye,PRIMAR,_T,BOTHSEX,0.97688
2014,Türkiye,UPPSEC,Q2,MALE,1.33621
2014,Türkiye,UPPSEC,Q3,MALE,1.2274
2014,Türkiye,UPPSEC,Q3,BOTHSEX,1.05562
2014,Türkiye,UPPSEC,Q2,FEMALE,0.80616
2014,Türkiye,UPPSEC,Q3,FEMALE,0.84654
2014,Türkiye,UPPSEC,Q1,FEMALE,1.00927
2014,Türkiye,PRIMAR,Q1,BOTHSEX,0.99854
2014,Türkiye,UPPSEC,Q4,BOTHSEX,0.89148
2014,Türkiye,UPPSEC,Q4,MALE,0.0
2014,Türkiye,PRIMAR,_T,FEMALE,0.96639
2014,Türkiye,UPPSEC,Q5,FEMALE,0.0
2014,Serbia,PRIMAR,Q1,FEMALE,0.0
2014,Serbia,LOWSEC,_T,MALE,0.98981
2014,Serbia,LOWSEC,Q1,FEMALE,0.0
2014,Serbia,LOWSEC,Q1,BOTHSEX,1.13248
2014,Serbia,PRIMAR,Q4,BOTHSEX,1.0
2014,Serbia,UPPSEC,Q3,FEMALE,1.03997
2014,Serbia,UPPSEC,Q2,FEMALE,0.0
2014,Serbia,PRIMAR,Q5,MALE,0.0
2019,Slovenia,UPPSEC,_T,BOTHSEX,1.04067
2020,Slovenia,UPPSEC,_T,BOTHSEX,1.01922
2020,Slovenia,PRIMAR,_T,BOTHSEX,0.99022
2020,Slovenia,LOWSEC,_T,BOTHSEX,0.99919
2021,Slovenia,LOWSEC,_T,BOTHSEX,1.00101
2021,Slovenia,PRIMAR,_T,BOTHSEX,0.9897
2021,Slovenia,UPPSEC,_T,BOTHSEX,1.02863
2006,Spain,LOWSEC,_T,BOTHSEX,0.99913
2006,Spain,PRIMAR,_T,BOTHSEX,1.0
2006,Spain,UPPSEC,_T,BOTHSEX,0.88501
2014,Serbia,PRIMAR,Q5,BOTHSEX,1.0
2014,Serbia,PRIMAR,Q4,FEMALE,0.0
2014,Serbia,PRIMAR,Q3,MALE,1.0
2014,Serbia,LOWSEC,Q2,BOTHSEX,0.99504
2014,Serbia,LOWSEC,Q3,FEMALE,0.99637
2014,Serbia,PRIMAR,Q2,BOTHSEX,1.0
2014,Serbia,PRIMAR,Q5,FEMALE,0.0
2014,Serbia,LOWSEC,Q5,BOTHSEX,0.0
2014,Serbia,LOWSEC,Q5,FEMALE,0.0
2014,Serbia,PRIMAR,Q2,MALE,0.0
2014,Serbia,LOWSEC,Q4,BOTHSEX,1.0
2014,Serbia,PRIMAR,_T,FEMALE,1.00249
2014,Serbia,UPPSEC,Q5,FEMALE,0.0
2014,Serbia,UPPSEC,Q4,FEMALE,0.0
2014,Serbia,PRIMAR,_T,MALE,0.98355
2014,Serbia,UPPSEC,Q1,MALE,0.0
2007,Spain,UPPSEC,_T,BOTHSEX,0.87373
2007,Spain,PRIMAR,_T,BOTHSEX,1.0013
2007,Spain,LOWSEC,_T,BOTHSEX,0.96804
2008,Spain,LOWSEC,_T,BOTHSEX,0.95383
2008,Spain,PRIMAR,_T,BOTHSEX,1.0021
2008,Spain,UPPSEC,_T,BOTHSEX,0.96187
2009,Spain,UPPSEC,_T,BOTHSEX,0.9351
2009,Spain,PRIMAR,_T,BOTHSEX,1.0008
2009,Spain,LOWSEC,_T,BOTHSEX,0.99428
2010,Spain,LOWSEC,_T,BOTHSEX,0.99018
2014,Türkiye,PRIMAR,_T,MALE,0.98862
2014,Türkiye,UPPSEC,Q1,BOTHSEX,1.1027
2014,Türkiye,UPPSEC,Q1,MALE,1.15047
2014,Türkiye,PRIMAR,Q3,FEMALE,1.01246
2014,Türkiye,LOWSEC,Q3,MALE,1.04854
2014,Türkiye,PRIMAR,Q2,MALE,0.95872
2014,Türkiye,LOWSEC,Q5,FEMALE,0.0
2014,Türkiye,LOWSEC,Q5,BOTHSEX,0.0
2014,Serbia,UPPSEC,_T,MALE,0.76535
2014,Serbia,PRIMAR,Q1,BOTHSEX,0.99565
2014,Serbia,UPPSEC,_T,BOTHSEX,0.85614
2014,Serbia,UPPSEC,Q3,BOTHSEX,0.92262
2014,Serbia,UPPSEC,Q3,MALE,0.0
2014,Serbia,UPPSEC,Q2,BOTHSEX,0.8933
2014,Serbia,PRIMAR,_T,BOTHSEX,0.99194
2014,Serbia,UPPSEC,Q2,MALE,0.81047
2014,Türkiye,PRIMAR,Q2,BOTHSEX,0.97386
2014,Türkiye,LOWSEC,Q2,MALE,1.062
2014,Türkiye,LOWSEC,Q3,BOTHSEX,1.04684
2014,Türkiye,LOWSEC,Q3,FEMALE,1.04108
2014,Türkiye,LOWSEC,_T,BOTHSEX,0.95335
2014,Türkiye,LOWSEC,Q1,MALE,1.19585
2014,Türkiye,PRIMAR,Q5,BOTHSEX,0.0
2014,Türkiye,PRIMAR,Q5,MALE,0.0
2014,Türkiye,LOWSEC,Q2,FEMALE,1.06964
2014,Türkiye,UPPSEC,Q2,BOTHSEX,1.10301
2014,Türkiye,PRIMAR,Q4,BOTHSEX,0.0
2014,Türkiye,LOWSEC,_T,MALE,1.01157
2014,Türkiye,LOWSEC,Q1,BOTHSEX,1.10986
2014,Türkiye,LOWSEC,Q1,FEMALE,1.00334
2014,Türkiye,UPPSEC,_T,BOTHSEX,0.61325
2014,Türkiye,UPPSEC,Q5,MALE,0.0
2010,Spain,PRIMAR,_T,BOTHSEX,1.0047
2010,Spain,UPPSEC,_T,BOTHSEX,0.92516
2011,Spain,UPPSEC,_T,BOTHSEX,0.87899
2011,Spain,PRIMAR,_T,BOTHSEX,1.0042
2011,Spain,LOWSEC,_T,BOTHSEX,0.96827
2012,Spain,LOWSEC,_T,BOTHSEX,1.01748
2012,Spain,PRIMAR,_T,BOTHSEX,1.0
2012,Spain,UPPSEC,_T,BOTHSEX,0.9461
2013,Spain,UPPSEC,_T,BOTHSEX,0.85451
2013,Spain,PRIMAR,_T,BOTHSEX,1.008
2014,Serbia,LOWSEC,Q2,FEMALE,0.0
2014,Serbia,LOWSEC,Q1,MALE,0.0
2014,Serbia,PRIMAR,Q4,MALE,0.0
2014,Serbia,LOWSEC,_T,FEMALE,1.01233
2014,Serbia,LOWSEC,_T,BOTHSEX,1.0005
2019,Serbia,LOWSEC,_T,FEMALE,1.0098
2019,Serbia,PRIMAR,Q4,MALE,0.0
2019,Serbia,LOWSEC,_T,BOTHSEX,0.9917
2013,Spain,LOWSEC,_T,BOTHSEX,0.96175
2014,Spain,LOWSEC,_T,BOTHSEX,0.99062
2014,Spain,PRIMAR,_T,BOTHSEX,0.99589
2014,Spain,UPPSEC,_T,BOTHSEX,0.94398
2015,Spain,UPPSEC,_T,BOTHSEX,0.89466
2015,Spain,PRIMAR,_T,BOTHSEX,1.0046
2015,Spain,LOWSEC,_T,BOTHSEX,0.99056
2016,Spain,LOWSEC,_T,BOTHSEX,1.0078
2016,Spain,PRIMAR,_T,BOTHSEX,1.0041
2016,Spain,UPPSEC,_T,BOTHSEX,0.93148
2014,Türkiye,UPPSEC,Q4,FEMALE,0.0
2014,Türkiye,UPPSEC,Q5,BOTHSEX,0.0
2014,Türkiye,UPPSEC,_T,MALE,0.69956
2014,Türkiye,PRIMAR,Q1,FEMALE,0.98979
2014,Türkiye,LOWSEC,Q4,BOTHSEX,0.99538
2014,Türkiye,LOWSEC,Q4,FEMALE,0.0
2014,Türkiye,PRIMAR,Q2,FEMALE,0.98815
2014,Türkiye,PRIMAR,Q1,MALE,1.01169
2017,Spain,UPPSEC,_T,BOTHSEX,1.00204
2017,Spain,PRIMAR,_T,BOTHSEX,1.0006
2017,Spain,LOWSEC,_T,BOTHSEX,0.99793
2018,Spain,LOWSEC,_T,BOTHSEX,1.0125
2018,Spain,PRIMAR,_T,BOTHSEX,1.0011
2018,Spain,UPPSEC,_T,BOTHSEX,0.95347
2019,Spain,UPPSEC,_T,BOTHSEX,1.0112
2019,Spain,PRIMAR,_T,BOTHSEX,1.0033
2019,Spain,LOWSEC,_T,BOTHSEX,0.96751
2020,Spain,LOWSEC,_T,BOTHSEX,0.97561
2014,Türkiye,LOWSEC,Q4,MALE,0.0
2014,Türkiye,PRIMAR,Q3,BOTHSEX,1.01002
2014,Türkiye,UPPSEC,_T,FEMALE,0.52784
2014,Türkiye,LOWSEC,Q5,MALE,0.0
2006,Turkmenistan,PRIMAR,_T,BOTHSEX,1.0007
2006,Turkmenistan,LOWSEC,_T,BOTHSEX,0.99225
2015,Turkmenistan,PRIMAR,_T,BOTHSEX,0.9977
2015,Turkmenistan,UPPSEC,_T,BOTHSEX,1.01404
2015,Turkmenistan,LOWSEC,_T,BOTHSEX,1.0014
2019,Serbia,LOWSEC,Q1,MALE,0.0
2019,Serbia,LOWSEC,Q2,FEMALE,0.0
2019,Serbia,LOWSEC,Q2,BOTHSEX,1.0419
2019,Serbia,UPPSEC,Q2,MALE,0.0
2019,Serbia,PRIMAR,_T,BOTHSEX,0.99977
2019,Serbia,UPPSEC,Q2,BOTHSEX,1.12797
2019,Serbia,UPPSEC,Q3,MALE,0.0
2019,Serbia,UPPSEC,Q3,BOTHSEX,1.08753
2016,Turkmenistan,UPPSEC,Q1,FEMALE,0.0
2016,Turkmenistan,UPPSEC,_T,BOTHSEX,1.01408
2016,Turkmenistan,PRIMAR,Q1,BOTHSEX,0.0
2016,Turkmenistan,UPPSEC,Q4,MALE,1.09005
2016,Turkmenistan,UPPSEC,Q5,BOTHSEX,0.0
2016,Turkmenistan,UPPSEC,Q4,FEMALE,1.04623
2016,Turkmenistan,UPPSEC,Q5,MALE,0.0
2019,Serbia,UPPSEC,Q3,FEMALE,0.0
2019,Serbia,PRIMAR,Q1,BOTHSEX,0.0
2019,Serbia,UPPSEC,_T,BOTHSEX,0.9266
2019,Serbia,UPPSEC,_T,MALE,0.94791
2019,Serbia,UPPSEC,Q1,MALE,0.0
2019,Serbia,UPPSEC,Q1,BOTHSEX,0.0
2019,Serbia,PRIMAR,_T,MALE,1.0
2019,Serbia,UPPSEC,Q4,FEMALE,0.0
2016,Turkmenistan,UPPSEC,Q1,MALE,0.0
2016,Turkmenistan,UPPSEC,Q1,BOTHSEX,0.0
2016,Turkmenistan,PRIMAR,_T,MALE,1.0
2016,Turkmenistan,UPPSEC,Q2,FEMALE,0.0
2016,Turkmenistan,UPPSEC,Q3,BOTHSEX,0.9835
2016,Turkmenistan,UPPSEC,Q3,MALE,0.0
2016,Turkmenistan,LOWSEC,Q1,FEMALE,0.0
2016,Turkmenistan,LOWSEC,Q1,BOTHSEX,0.0
2016,Turkmenistan,LOWSEC,_T,MALE,0.99162
2016,Turkmenistan,LOWSEC,Q2,FEMALE,0.0
2016,Turkmenistan,PRIMAR,Q5,MALE,0.0
2016,Turkmenistan,PRIMAR,Q5,BOTHSEX,0.0
2016,Turkmenistan,LOWSEC,_T,FEMALE,1.00802
2016,Turkmenistan,LOWSEC,Q1,MALE,0.0
2019,Serbia,UPPSEC,Q5,FEMALE,0.0
2019,Serbia,PRIMAR,_T,FEMALE,0.99949
2019,Serbia,LOWSEC,Q4,BOTHSEX,0.0
2019,Serbia,PRIMAR,Q2,MALE,0.0
2019,Serbia,LOWSEC,Q3,MALE,0.0
2019,Serbia,LOWSEC,Q4,MALE,0.0
2019,Serbia,LOWSEC,Q5,BOTHSEX,0.0
2016,Turkmenistan,UPPSEC,_T,FEMALE,1.0147
2016,Turkmenistan,PRIMAR,Q3,BOTHSEX,0.99172
2016,Turkmenistan,LOWSEC,Q3,FEMALE,0.0
2016,Turkmenistan,LOWSEC,Q3,BOTHSEX,1.0
2016,Turkmenistan,LOWSEC,Q2,MALE,0.0
2016,Turkmenistan,PRIMAR,Q2,BOTHSEX,0.0
